l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall-cycles,llc_occupancy
30942243,655391,1739,3220995159,8201271873,5586789964,17810850,0,421171652,41091072
30504206,577487,2068,3235210782,8200142351,5571217678,17999023,0,421089956,41025536
30050744,426335,1814,3232122170,8194891343,5562480021,18180764,0,420527017,40960000
30381120,378775,2019,3229038184,8199863991,5563670528,18385343,0,421113413,41025536
30720569,403631,1824,3234126282,8196130650,5562841767,17729091,3,420874989,41091072
30193070,393493,1859,3243583782,8200033954,5568010664,18110114,0,420964054,41418752
30228211,382000,1861,3227829254,8201871965,5569316946,18380114,0,420884940,41484288
30763932,373507,2011,3230601133,8198998432,5566822314,18139604,0,420985253,41418752
30438772,445683,1731,3235445123,8193366700,5560596489,17789463,0,420810764,41418752
30247470,672516,1872,3219869796,8193876531,5579369861,18181245,2,420894942,41353216
30563042,520391,1819,3222727792,8207120207,5576433179,18638675,2,421069485,41418752
30847914,443816,1876,3230567431,8197462397,5569230753,17883622,2,420953125,41418752
30310265,523318,2083,3235774167,8195504223,5567831168,18075855,0,420741589,41287680
30177438,521157,1744,3221180862,8196876425,5576676770,18039846,2,420672660,41418752
30405087,491395,1793,3222380257,8199353598,5574968640,18040747,2,420972210,41222144
30865409,604968,2321,3222640888,8197904964,5581777964,17837754,0,420899211,41418752
30125291,553281,2025,3233835247,8201341801,5581238270,18089000,3,421043472,41353216
30201062,439564,1795,3226467817,8206966228,5576865101,18255978,0,420949440,41287680
30660874,337018,1886,3235406137,8200877682,5568852470,17934681,0,421388060,41287680
30298021,461432,1938,3235768697,8192060480,5562290794,17865852,0,420667145,41091072
30002344,461263,1958,3232148993,8199615221,5570845514,18234729,0,420914983,41353216
30676809,507245,1806,3220176391,8201750419,5576950938,18395121,0,420940842,41222144
30705973,442229,2242,3234834781,8198969776,5568286666,17776648,0,421172613,41418752
30403589,702096,2182,3227667380,8196857444,5580257778,18141988,0,420778201,41418752
30272478,556554,1826,3222670247,8196615134,5566755477,18433878,3,420656456,41222144
30830817,581053,1896,3223005889,8196790456,5573912281,18062148,0,421067074,41222144
30835226,554204,2068,3226010669,8193469613,5569537776,17977261,0,420785594,41222144
30076008,483387,2161,3235312218,8203285114,5572973538,18204238,2,420938809,41156608
30322595,361012,1983,3226667695,8203490992,5567736299,18324267,0,421077739,41091072
30725884,556756,1886,3225707862,8192733632,5571015790,17548272,0,420786509,40960000
30105544,456714,1915,3239431109,8187055422,5555364300,17962627,0,420548937,40960000
30052448,473206,2022,3223499933,8195237749,5570052492,18158460,0,421021577,40960000
30755964,673376,2031,3220607236,8196895203,5569393672,18326160,3,420978283,41025536
30625113,608354,1962,3227463572,8188239761,5560208222,17801454,3,420758811,41091072
29997071,462195,1753,3236815606,8193481932,5560109939,17983717,3,420865593,41091072
30067342,371573,1627,3227144373,8194484506,5557582553,18249079,2,420477231,41156608
30654874,586540,1617,3223310967,8186505951,5563154588,17674002,0,420751038,41287680
30338925,636404,2031,3227859882,8183649302,5557584664,17781833,0,420431157,41418752
30104225,478328,1964,3231681465,8194973074,5565365261,18218900,0,420780806,41418752
30509756,473650,1698,3218426755,8194683339,5570419437,18362332,0,420767688,41287680
30749818,481431,1786,3228620734,8198270128,5573443668,17823273,0,421111646,41287680
30194626,546875,1779,3238580922,8191866390,5561579945,18030135,0,420685602,41484288
30168090,456629,1926,3225658846,8200577011,5570161286,18335300,0,421033354,41418752
30952498,630854,1793,3221495529,8198570956,5576064066,18208682,0,421116678,41418752
30446194,586092,2068,3229843781,8198355086,5575334261,17660029,0,421087042,41287680
29887692,399681,1958,3237973625,8194912003,5563686622,18052571,2,420711001,41353216
30520732,545481,1989,3218547211,8202960964,5575257096,18470835,0,420868385,41418752
30752343,441269,1929,3231905006,8198012531,5569888323,17845611,2,421168718,41353216
30384222,621185,1823,3231111322,8197693548,5576969913,18033810,0,420832694,41287680
30328091,575521,1805,3222871127,8203419280,5577851553,18338467,0,421067831,41091072
30567033,336602,1737,3228397906,8201758240,5571993837,18241553,0,421074767,41353216
30724861,494558,1919,3232927920,8199101740,5572349275,17863551,0,421074528,41353216
30095392,490464,1977,3239345583,8191896237,5555253119,18048198,0,420582310,40763392
30547569,509340,1647,3221154208,8206114816,5574762655,18589600,0,421167366,40763392
30714131,516865,1936,3229940964,8199155931,5574337877,17719200,0,421280780,40763392
30422660,471045,1937,3241455262,8200870871,5567854462,17995409,0,420970205,41025536
30297276,538549,1756,3224913051,8206267041,5579132275,18265827,2,421072035,41287680
30547066,411868,1821,3226183604,8198725279,5570289891,18457882,0,420775496,41222144
30699538,576983,2025,3228150626,8193983122,5566742889,17784445,0,421080553,41418752
30182255,569173,1959,3237197558,8201094023,5573501770,18047470,0,420900135,41222144
30172416,443484,1832,3222528359,8200956374,5574187503,18208893,2,420924756,41353216
30625004,406306,1920,3233795092,8202436205,5571127385,18064460,2,421125232,41353216
30601300,567618,1910,3230136208,8193799514,5568173371,17943541,0,420925220,41484288
30103389,553969,2001,3229843665,8197657831,5571139927,18138814,0,420728849,41353216
30465989,449796,1754,3220742428,8203152365,5577077973,18441622,0,421237271,41222144
30767381,473600,1882,3231937520,8198521149,5571274564,17860280,0,421189372,41353216
30324245,477469,1916,3238791731,8199171808,5571169315,18143835,0,420887468,41353216
30166072,426271,1774,3229933562,8206568938,5575594480,18057677,2,421095892,41353216
30676637,461367,1839,3226586339,8196736969,5566283322,18061050,0,420807615,41353216
30324654,410186,2033,3235252044,8194397078,5566967095,17618961,0,420965517,41418752
30098936,464565,1865,3237080708,8196654063,5567921179,18175465,2,420736263,41418752
30500906,519557,1742,3220709686,8206116455,5576522363,18649050,0,421136035,41418752
31008526,594113,1898,3223871501,8196125435,5572810258,17923996,2,420940554,41418752
