l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall-cycles,llc_occupancy
14675431,624856,10739087,17549195074,8084607828,1803236302,980458,0,419596442,41746432
14473501,576093,10623546,17437067643,8097322187,1841687014,1127375,0,420032836,41680896
14024997,558824,10518019,17442805653,8107781327,1869245209,960563,0,420086296,41746432
14232501,508049,10615393,17482775955,8118468172,1844609164,1012493,0,419805954,41746432
14420916,629502,10837984,17745717505,8115310075,1810406157,1075236,0,419824032,41746432
16014703,854664,11267208,18011593921,8168509134,1746981121,1127392,0,420521458,41943040
15721130,787517,11332554,18043136368,8189324840,1735867428,1123323,0,420319464,41943040
14698500,624142,10862372,17781262505,8125335292,1776743773,1016871,0,420346128,41943040
14580914,595064,10775642,17727247048,8142843966,1811311138,1203649,0,420416358,41943040
14348067,495933,10646434,17853357528,8260401782,1891310903,1088606,0,420385986,41943040
14357720,476506,10736594,17894570034,8199483605,1846155744,1096623,0,420337794,41811968
15851348,765096,11309111,18243283801,8148309804,1701545230,1021854,0,420455962,41943040
15745962,678943,11153123,18189890142,8238800193,1779987667,1139317,0,420376212,41943040
13593553,564903,9899962,16659790611,7526267913,1648598622,994534,13,420008980,39387136
