l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall-cycles,llc_occupancy,local_mem,remote_mem
88512092,426043193,59724363,2676177951,3322309417,2153590310,22806,0,419792921,2097152,6832717824,4521984
72175457,310247925,57516807,2382815567,3288899370,2179831382,22037,0,419868048,2097152,6102843392,0
74835547,356636026,55627715,2241889061,3195591386,2142001092,19553,0,420038675,2097152,6108479488,67567616
66296003,249344901,52527044,2302629035,3339715105,2275043252,26142,0,419929741,2097152,5582880768,0
86402805,371263623,59912263,2397523132,3234808171,2104901465,23437,0,419671780,2097152,6739197952,19595264
77406587,319424668,60947356,2682056653,3289624425,2098579470,27207,0,420021122,2097152,6632767488,3211264
74909866,326605191,57605117,2288973108,3305276684,2239228712,22093,0,420011028,2097152,6204948480,0
74180629,339939583,52166228,2379898642,3249392474,2164925342,26337,0,420043105,2097152,5768478720,7733248
73487183,284617754,51425303,1635914633,3109274577,2211700996,17653,0,420057189,2097152,5456658432,4849664
76951352,348103764,57966872,2848435270,3241205024,2066016699,26239,0,420098229,2097152,6597443584,0
70449321,313289878,55923646,2230843827,3272583469,2198405077,20896,0,419906963,2097152,5915017216,11010048
81714379,412462933,58085189,2500332295,3321178295,2176800224,25578,0,419730031,2097152,6598164480,0
61482803,136397387,53288584,1918923360,3257371556,2271529611,23818,0,420097357,2097152,5405474816,0
89680199,444026726,60689779,2833662045,3337707048,2155176003,27996,0,420106142,2097152,6828261376,0
69991127,300684697,55056573,2257449974,3241554147,2168134298,21191,0,419841237,2097152,5929304064,35586048
80480554,411815978,56531912,2220932673,3255945532,2215626602,18826,0,420188681,2097152,6308429824,13762560
61154993,161198716,50801262,2321451891,3227546130,2146726094,26800,0,419833939,2097152,5653200896,0
86812962,405851732,58553740,2414506209,3296470346,2193276905,23235,0,420010178,2097152,6620184576,10027008
73877934,323673493,57753749,2529942140,3291724247,2171785831,24129,0,420040522,2097152,6245908480,0
72704775,326334940,56103680,2226713976,3295855095,2238727040,21246,0,420097643,2097152,6113132544,10944512
73378860,312708685,52514153,2423450982,3282349698,2164036912,26910,0,420075188,2097152,5977276416,0
76097514,316247398,54412657,1875253867,3199486013,2240895774,16483,0,419959155,2097152,5800787968,38338560
76561833,342154374,57901870,2752342087,3259782368,2105452196,27894,0,420007170,2097152,6417547264,12517376
72134476,320389013,56617102,2231872097,3292526229,2223070086,21576,0,420117241,2097152,6084493312,0
77476286,370106989,54996081,2438396916,3265139603,2150053014,24573,0,420036079,2097152,6384320512,0
59341631,156168470,50232938,1787048351,3227531361,2308290609,22405,0,420143166,2097152,5310185472,7733248
90771205,456201836,60470367,2824668340,3302447725,2098324319,24247,0,419845468,2097152,6856966144,0
70163136,292576745,55708259,2307914067,3217330616,2114595062,21870,0,420032377,2097152,6013648896,34603008
80989419,417850069,57947421,2265158668,3252674567,2190551386,17281,0,420319748,2097152,6398083072,26148864
57194296,152691734,49058615,2185188856,3205156922,2176014362,26863,0,419518253,2097152,4944035840,0
85530707,411623640,56399037,2348608705,3254854682,2185185807,22583,0,420116452,2097152,6536560640,51314688
74839227,327351128,57742870,2497228961,3308354986,2194737119,23464,0,419867406,2097152,6340214784,589824
73264162,328265659,56709644,2246929779,3283990446,2229595258,20600,0,420093876,2097152,6129451008,0
71994569,323566245,53616781,2422048070,3284690317,2165466460,27752,0,420113646,2097152,5994840064,31522816
79562718,313680275,55220031,2088004874,3237392510,2237929657,18647,0,419832498,2097152,5947719680,0
77354422,345288559,59055067,2779512331,3317527352,2129397076,26577,0,420108562,2097152,6610354176,9568256
71769903,325476608,55581385,2217985866,3286257514,2231470894,21329,0,420056564,2097152,6014304256,0
78744739,385427233,55588748,2497129537,3252436855,2127373726,26787,0,419827962,2097152,6305939456,65536
60633386,154520641,51667318,1794094752,3220773908,2317597800,19709,0,420002458,2097152,5216665600,0
89209445,443687223,60700485,2993567496,3290105521,2058519693,36487,0,419852132,2097152,7033323520,9502720
