l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall-cycles,llc_occupancy,local_mem,remote_mem
19544289,12793,18748278,1365072400,3330191118,2592763583,70986,0,420026265,39845888,1209925632,1900544
20445584,9275,19653400,1430532737,3327210646,2551829774,74813,2,419671408,39845888,1264713728,786432
21170408,10975,19956081,1448892253,3297734033,2504732611,77993,0,419804068,39780352,1298399232,2490368
24524553,12624,23479886,1708206197,3322006731,2399021815,84282,0,419872832,39845888,1510670336,0
19517787,10142,18484973,1346266697,3328247587,2597301075,68198,0,419705073,39845888,1187840000,458752
20661464,16578,19793044,1443550061,3325562213,2546508597,75717,0,419851138,39845888,1277624320,0
19392205,10211,18499411,1348251693,3329264821,2594891594,69217,0,419886358,39845888,1197801472,5505024
24662407,15822,23567136,1719529660,3323082931,2393599281,92387,0,419888462,39845888,1520041984,0
20381334,16096,19462822,1423855255,3325933224,2553526715,75509,0,419903315,39845888,1251409920,0
20270421,13009,19446282,1415103087,3328518293,2565934132,73589,0,419539428,39845888,1251606528,2621440
20237909,14855,19365258,1411233792,3325824390,2562848246,72225,0,419811227,39845888,1249443840,0
23034364,14548,22135907,1610612781,3324837404,2460953578,87447,0,419853587,39845888,1424556032,4259840
22177646,15241,21201854,1554030689,3325785000,2486588560,80929,0,420014178,39845888,1359806464,0
19668757,11970,18757907,1366439958,3327781253,2586840868,67659,0,419797434,39845888,1213005824,2228224
20261040,13853,19463911,1408900568,3329522877,2566422033,74762,0,419826756,39845888,1249181696,0
21739229,12111,20640754,1504023314,3326965498,2512417179,83392,0,419875411,39845888,1340801024,5308416
23893037,17425,22792271,1667538952,3322167282,2426121362,91995,0,419902866,39845888,1458634752,0
20358377,1169241,18490081,1357942827,3327629088,2588378402,793054,0,419871659,39845888,1205796864,3407872
21309867,568622,19657620,1443910488,3277385594,2500624128,640116,0,419731584,39845888,1268187136,0
20021861,11765,18982394,1388614694,3330293963,2572448590,69576,0,419978712,39845888,1242759168,4653056
25097603,15619,24003553,1748014221,3323985638,2384487122,87287,0,419855064,39845888,1542193152,589824
20643633,697103,19685016,1431235466,3326615485,2560756841,71104,0,419758790,39845888,1252261888,0
21103821,1474127,19620477,1433008013,3328249042,2555742108,73688,0,419895278,39845888,1274740736,3080192
20124977,16842,19271580,1408437505,3327641703,2564925934,76896,0,419612930,39845888,1240137728,0
23202641,12082,22588944,1640123813,3323906787,2446468916,79509,0,419782286,39845888,1444872192,3342336
22459130,18822,21537052,1580530829,3324923564,2473788750,81591,0,419746808,39845888,1382350848,0
19821193,14374,19115740,1384721170,3326682321,2579563847,75947,0,419614695,39845888,1224015872,0
20589514,17230,19866109,1451399110,3317019929,2531385745,80252,0,420021117,39845888,1283588096,1376256
21628288,13990,20620587,1493231035,3327557348,2523882315,81899,0,419746431,39845888,1326120960,2949120
24353119,19148,23239172,1696699387,3322914641,2410743113,94653,0,419724183,39845888,1497366528,0
19285130,14197,18511040,1345582079,3330742986,2600424877,71171,0,419882109,39845888,1189412864,3801088
20485152,12834,19646910,1432889819,3325370377,2544960117,74040,0,419754818,39845888,1272053760,1638400
20613242,15547,19804759,1443242976,3327077131,2558037105,70966,0,419800399,39845888,1274216448,327680
24766418,16802,23619349,1723622341,3299839738,2371104901,98899,0,419885665,39845888,1521549312,0
19701155,10506,18869944,1375977490,3327858687,2580132141,69013,0,419944205,39845888,1212743680,0
20745762,13974,19845504,1447580662,3327367044,2542318257,73924,0,419648965,39845888,1280180224,1114112
19912889,16163,19093081,1396072380,3325167600,2571208962,72492,0,420039050,39845888,1231749120,0
23461101,20548,22415209,1637967947,3326532097,2442275144,79910,0,419616127,39845888,1455030272,8257536
21733062,14801,20888051,1524024173,3324748120,2496514009,78852,0,419974390,39845888,1346437120,0
19501832,11406,18899594,1377826319,3328220176,2587497201,71216,0,419657535,39845888,1211498496,1310720
20113821,17852,19221852,1402429491,3324741402,2560578657,77378,0,419756114,39845888,1246560256,0
22273242,13441,21328168,1552568281,3325208472,2490008265,81133,0,419712682,39845888,1374355456,917504
23591254,14503,22564969,1652532175,3322551849,2428046395,87423,0,419863587,39845888,1458569216,0
19481938,10399,18800025,1368107030,3329315551,2594196582,73264,0,419922041,39845888,1208156160,3145728
20967857,13914,19972035,1453628156,3327937780,2542201399,76106,0,419545636,39845888,1282277376,0
21770711,14595,20905919,1521011120,3325073675,2509460741,75543,0,419967584,39845888,1348337664,1703936
25114680,16784,24077537,1757777543,3324018155,2373805998,94392,0,419674375,39845888,1548681216,0
19344376,14104,18628819,1360978517,3328396321,2598617172,68156,0,419934936,39845888,1201078272,4325376
20477462,10515,19496441,1422016540,3328233246,2553468533,76116,0,419857051,39845888,1264910336,0
6632039,1224797,6409563,645589330,1071374794,754406499,16440,0,419622793,39780352,389742592,0
1549799,0,2177556,1262022528,455729471,68360229,1569,0,419893452,39780352,234881024,15138816
18878510,1447885,16540556,1206625421,2862723482,2213661722,41291,0,419880964,39780352,1068302336,0
20245540,150403,19012097,1340669026,3140790992,2390594145,56900,0,419676143,39780352,1245184000,1048576
21260031,1693315,18630940,1342857655,3245493179,2508895508,1302521,0,419856374,39845888,1210908672,0
28842286,76287,23029124,1659414643,3324893801,2397845337,3818863,0,419794233,39845888,1505624064,4325376
25088955,164689,19769167,1418877391,3322479343,2529816483,3628859,0,419999124,39845888,1276116992,0
24558882,116606,19338491,1393990760,3319997727,2533734503,3519975,2,419880558,39845888,1249116160,3407872
25174459,204496,19550194,1409945180,3287899029,2504299525,3586027,0,419925032,39845888,1276706816,0
29110936,288055,21477213,1567215980,3289093552,2410816370,5174819,0,419719073,39845888,1396310016,6815744
29344408,274817,21505195,1559616398,3291328131,2426189855,5344351,0,419910113,39845888,1373569024,0
25435129,271565,18729767,1357331437,3324922293,2566583990,4586360,0,419870158,39845888,1203044352,3997696
26889463,322153,19457529,1409385402,3249814768,2465074610,4896834,0,419678571,39845888,1265893376,0
28347637,370908,20859506,1509617591,3241137189,2401355196,5100885,0,419879182,39845888,1347551232,393216
32068329,402458,23560402,1710587266,3307803963,2359261837,5712398,0,419828815,39845888,1518141440,0
24757388,272379,18504880,1335522585,3294138244,2551925558,4352769,0,419797576,39845888,1183383552,3604480
26932199,233279,19652984,1432695634,3322601465,2522439810,4914303,0,419882881,39845888,1271791616,0
25925941,253983,19436619,1391902325,3241228869,2472684407,4548548,0,419783777,39845888,1236402176,2490368
32499604,335488,23708481,1720854728,3313601342,2353756134,5962443,0,419762686,39845888,1534787584,0
26757276,405319,19630119,1420971229,3279598515,2487398077,4807398,0,419684531,39845888,1259601920,0
26853479,505513,19774002,1422038286,3244084027,2456843641,4753681,0,419790441,39845888,1275133952,2621440
26551358,438017,19330821,1392527135,3303535589,2527503941,4889920,0,419675199,39845888,1234567168,0
31318648,336524,22894272,1662085714,3317243572,2389326711,5761211,0,419654554,39845888,1485504512,1048576
27954692,217182,20787058,1510749506,3322529115,2472404381,4928475,0,419878589,39845888,1338572800,0
26825317,415837,19341382,1403090953,3229466164,2436017985,4854619,0,419651465,39845888,1263468544,3604480
26291309,463274,19270150,1395884987,3323167969,2547345671,4795839,0,419974725,39845888,1242890240,2162688
28775303,180903,21453193,1556520659,3321175824,2451176799,5099718,0,419777172,39845888,1384185856,0
30141337,324815,22025996,1594600096,3315620562,2433051071,5462455,0,419677821,39845888,1414529024,0
25194937,268946,18872275,1351786785,3268515975,2507090871,4569670,0,419842239,39845888,1204355072,1507328
26633575,289227,19563067,1421678165,3325166743,2531819808,4747217,0,419814656,39845888,1259732992,0
27335010,373558,20356853,1463601825,3208355544,2395273226,4878321,0,419774164,39845888,1307377664,1376256
32001132,507552,23015743,1674452635,3312146721,2377802003,5888301,0,419922008,39845888,1486946304,851968
24652739,183713,18270021,1319959413,3280405007,2541205758,4145619,0,419814832,39780352,1178730496,2490368
26759763,254297,20017458,1443358705,3291624926,2486408693,4758523,0,419947148,39845888,1274544128,0
26026294,333835,18962832,1368936524,3224813732,2467104421,4689219,0,419846333,39780352,1228603392,5505024
32303479,299769,23754877,1712563200,3311683943,2357825580,5813743,0,419809823,39845888,1528692736,327680
26692146,405223,19355341,1400678577,3254917658,2472109948,4775922,0,419731298,39845888,1255800832,0
26799334,467755,19761313,1425088422,3230564767,2435877953,4967734,0,419931338,39780352,1269104640,3342336
26328947,289265,19415158,1410702331,3312278168,2522477375,4711966,0,419770126,39845888,1259143168,0
29632894,314768,21693066,1582155316,3320120611,2434164645,5406637,0,419663286,39845888,1412235264,4325376
29119119,190042,21664734,1571944138,3312192776,2432669249,5171412,0,419979646,39845888,1392115712,0
25423137,227004,19003658,1372196422,3241631121,2478786851,4430949,0,419681228,39845888,1218510848,0
26951262,403153,19496199,1414794071,3258048490,2452189571,4891970,0,419855916,39845888,1271988224,262144
28031666,469314,20578476,1480408471,3267622153,2450959612,5053490,0,419784450,39780352,1321074688,1900544
31887337,346224,23481774,1708021339,3311623860,2364255533,5708207,0,419925406,39845888,1519517696,0
25310709,303951,18555699,1347309789,3324577476,2567597231,4651050,0,419955958,39845888,1197998080,0
26595842,190872,19661056,1428091290,3324317702,2522681638,4722520,0,419741068,39845888,1264517120,327680
25172442,222962,18694778,1350770278,3286472802,2529966807,4451732,0,419850117,39780352,1205403648,1245184
32285121,363983,23590992,1713588878,3303080700,2352480572,5814841,0,419868785,39845888,1522270208,1703936
27184038,434395,19847733,1439779144,3317320244,2511516269,5025609,0,419757604,39845888,1274085376,0
26981401,539052,19635617,1409938791,3305535899,2510040216,5047845,0,419902320,39845888,1264779264,524288
26122474,270481,19299897,1399367967,3302541368,2518400604,4572475,0,420070206,39845888,1245446144,393216
29434583,259785,21862616,1576808919,3256737495,2381746607,5302516,0,419789904,39845888,1406664704,655360
27674195,191357,20741604,1511600789,3318979344,2469037616,4653775,0,419785391,39845888,1337131008,0
26575018,430186,19153557,1384270064,3222423885,2459895988,4940364,0,419572518,39845888,1228472320,2883584
27537603,454992,19942059,1436362733,3235314073,2437193090,5148476,0,419657124,39845888,1286406144,0
31170630,538690,22615209,1629679915,3255088374,2346456683,5942876,0,419721051,39845888,1461387264,3080192
31967367,749141,22613682,1623165841,3249915971,2359716050,6184563,0,419523845,39780352,1454309376,0
27140720,547564,19533007,1400878354,3265708359,2491124590,5180108,0,419630848,39845888,1253965824,983040
27956469,691012,20111195,1454921615,3290982102,2483555425,5487178,0,419760130,39845888,1295581184,1114112
30943297,560485,22003851,1582565479,3257746471,2384962683,5835398,0,419853062,39845888,1425670144,4587520
32366927,569057,23373877,1687243581,3314930456,2376916650,6180834,0,419884752,39780352,1503133696,0
26614860,502637,18906612,1358177765,3196228478,2448137495,5004348,0,419831706,39780352,1217462272,0
28337873,895123,19947760,1432639182,3261108993,2471245083,5542946,0,419925077,39845888,1283915776,2162688
27778949,601933,19789430,1426992658,3207863189,2418401606,5204289,0,419922992,39780352,1285685248,7077888
33657051,731887,23710103,1702937134,3249360157,2301477602,6418665,0,419645032,39845888,1530396672,0
25607051,734625,18842195,1363190548,3269030631,2502590053,4947622,0,419867446,39845888,1215954944,131072
27515082,560494,19932243,1448370731,3249829951,2444364341,5231183,0,419855985,39845888,1291583488,3014656
26261939,470081,18835014,1360950523,3220269048,2456209203,4903357,0,419862397,39845888,1221459968,0
32022315,788130,23499817,1703070803,3313960377,2376303836,5702336,2,419781208,39845888,1529610240,5177344
20336443,17565,19461321,1414519128,3320581460,2548135113,70751,0,419812414,39845888,1246167040,0
20146968,18105,19338656,1411875640,3326218823,2560299549,76392,0,419875592,39845888,1248985088,2555904
20433539,16009,19634150,1427704917,3327537759,2550308202,73336,0,419800404,39845888,1262157824,1048576
22643367,15179,21711230,1574674348,3328953432,2474998769,89123,0,419973170,39845888,1400897536,1179648
22286611,18506,21295794,1550598711,3324077094,2473511729,89751,0,419627528,39845888,1372258304,0
19618074,11967,18830812,1369870766,3329456450,2587226013,71744,0,419907412,39845888,1212481536,2490368
20344680,17546,19458338,1421767155,3327748305,2557399520,73975,0,419793985,39845888,1254817792,0
21186690,15770,20324906,1482216449,3328933931,2521386313,73702,0,420013187,39845888,1317208064,3604480
24461423,13935,23412495,1711511997,3323173857,2396470876,92222,0,419913064,39845888,1503657984,0
19086567,15313,18242221,1326022519,3328002490,2605360064,67793,0,419759379,39845888,1176895488,0
20778551,10434,19988289,1445910632,3330817482,2541192418,71752,0,419867053,39845888,1278148608,2686976
19437853,13931,18607841,1359042991,3330014404,2586712156,68261,0,419988705,39845888,1203634176,2555904
25360144,16974,24365050,1775748920,3324359799,2361800825,93548,0,419793052,39845888,1574305792,0
20336741,13882,19484113,1412078568,3329090585,2557069280,73997,0,419718404,39845888,1247477760,0
20311017,16067,19409592,1413971232,3325964598,2551697509,74955,0,419808479,39845888,1258487808,262144
20304769,16244,19481939,1421714882,3327967437,2556995790,73534,0,419766852,39845888,1256194048,1245184
22975215,342927,21675057,1577629909,3327129144,2468922743,82700,0,419686812,39845888,1398210560,2359296
22729586,20015,21725219,1584552790,3302347259,2444858633,80940,0,419958533,39845888,1396113408,0
19552364,12943,18732119,1361459983,3329406123,2586170178,71250,0,419803727,39845888,1210908672,1179648
20354282,14454,19565716,1417504469,3325875950,2557930541,80119,0,419734612,39845888,1253507072,0
21112241,101825,20046236,1474548481,3327109748,2520467696,76487,0,419705860,39845888,1310195712,6422528
24234146,18282,23229359,1693127612,3325634643,2411477296,92673,0,420025844,39845888,1492910080,0
19266209,14876,18409726,1335381717,3329728089,2602571329,66165,0,419770978,39845888,1189543936,458752
20598745,15671,19646352,1426774174,3327737279,2554618257,77000,0,419772976,39845888,1266155520,0
19625209,15022,18602141,1356268344,3331178918,2585889651,69319,0,419894192,39845888,1213661184,3932160
24506452,17351,23424416,1708526494,3322861356,2397167829,86383,0,419692836,39845888,1514471424,0
19734720,13480,18880301,1380076564,3318402443,2563679788,71613,0,419840160,39845888,1218052096,0
20563362,15914,19688480,1430031698,3328200394,2549345571,75689,0,419713772,39845888,1274740736,0
20114481,15067,19257712,1399920914,3330439172,2572870387,73744,0,419782930,39845888,1232076800,196608
23191384,15223,22259012,1629132651,3324832690,2444495598,87347,0,419792877,39845888,1444085760,8126464
21292644,18456,20294537,1482614347,3321253158,2513148649,80474,0,419936709,39845888,1307770880,0
19839211,19658,19017983,1383640958,3328408666,2578314993,70409,0,419718184,39845888,1232535552,524288
20568423,225185,19675351,1438381102,3325769297,2553892537,77114,0,419393698,39845888,1252392960,0
23558135,15689,22352872,1629333396,3314379343,2417266559,87833,0,419650244,39845888,1469513728,1900544
24453240,364183,23368431,1716654363,3309812897,2385107356,90405,0,419841250,39845888,1495859200,0
19573593,15267,18676472,1362516217,3327910891,2586355643,71780,0,420002966,39780352,1213136896,1835008
20251817,16520,19404108,1404105856,3329392499,2570657436,70413,0,419795456,39845888,1246101504,327680
20997095,15541,20025725,1464877988,3326643629,2532361360,71583,0,419745656,39845888,1300561920,3473408
25224588,325339,23498077,1728037270,3319769895,2392922470,589885,0,419960018,39845888,1516961792,0
19658622,14060,18529910,1349420803,3317099349,2590108476,473183,0,419785198,39845888,1190592512,2031616
21026648,16195,19724721,1444315459,3317539253,2534902805,512299,0,419854671,39845888,1274150912,1310720
20058205,14027,18844687,1371776084,3326407763,2581071158,474030,0,419670185,39845888,1218379776,1703936
25236417,21244,23619982,1736095875,3323015709,2391007089,601987,0,419847445,39845888,1525612544,131072
20619381,19585,19317044,1400631023,3327628249,2564940501,499091,0,419620995,39845888,1235812352,0
20785705,15226,19510899,1420422426,3327614142,2558176491,504805,0,419828210,39845888,1259667456,3866624
20464733,17891,19202330,1394384397,3328958043,2570693941,493734,0,419828458,39845888,1234829312,0
23348532,14976,21856742,1594108690,3324011308,2456893698,557136,0,419863524,39845888,1418985472,458752
22980313,19518,21485524,1571845827,3322816770,2474289616,544816,0,419727490,39845888,1385496576,0
