l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,llc_occupancy,wall-cycles
203235896,273875,33873,9814772899,2783301731,87208679,6408,1213,244371.53,420944607
203835389,273910,33709,9843097232,2791267574,87439704,6390,1214,244379.33,420810321
204419886,274117,33551,9870725880,2799042638,87672192,6400,1218,244936.22,421146435
204994199,274216,33398,9897900859,2806724975,87897760,6379,1222,245486.93,420714294
205403831,273906,33237,9917137370,2812109676,88042360,6361,1223,246031.56,421003761
205808960,273635,33081,9936154852,2817430028,88185535,6342,1225,246570.20,420534510
206198256,273303,32923,9954424250,2822684085,88412975,6323,1227,247102.95,420715962
206566997,272976,32769,9971742852,2827888362,88718616,6305,1230,247629.91,420777111
206950357,272656,32614,9989729315,2833030331,88911735,6291,1230,248151.18,420981357
207344218,272278,32461,10008241786,2838124121,88997509,6272,1233,248666.84,420561390
207722387,271818,32323,10026008399,2843044830,89101314,6257,1244,249176.98,420575847
207941851,271194,32172,10036173933,2845793273,89121719,6237,1246,249681.70,420728526
208154750,270846,32022,10046021073,2848510590,89177391,6220,1246,250181.08,420692310
208366941,270315,31872,10055840907,2851196748,89219043,6205,1247,250675.20,420821223
208580041,269728,31727,10065712785,2853864900,89238592,6185,1250,251164.15,420803100
208787127,269191,31576,10075294034,2856501051,89287285,6166,1247,251648.00,420683241
208990292,268805,31430,10084691399,2859107991,89348691,6149,1246,252126.84,420892905
209104292,268235,31286,10089868336,2860552791,89376214,6128,1247,252600.74,420703629
209146897,267547,31138,10091582273,2860955716,89352330,6107,1245,253069.78,420565098
209191240,266747,30993,10093379424,2861356058,89311238,6086,1244,253534.04,420835317
209232571,266079,30852,10095034473,2861754192,89295190,6066,1242,253993.58,420760494
209271804,265492,30710,10096594340,2862150033,89292821,6047,1241,254448.48,420604146
209310237,264888,30569,10098125519,2862538578,89289583,6026,1239,254898.81,420731226
209350918,264262,30432,10099763595,2862922807,89266970,6004,1238,255344.64,420686022
209286654,263537,30295,10096418727,2861948984,89216973,5985,1237,255786.03,420943953
209171198,262731,30153,10090577916,2860255821,89154787,5963,1235,256223.05,420396531
209056456,262024,30018,10084780448,2858577368,89093595,5943,1234,256655.76,420887619
208940706,261364,29889,10078915712,2856840963,89009598,5937,1235,257084.24,420432843
208831981,260595,29757,10073409211,2855191983,88918257,5917,1234,257508.53,420547641
208724564,259726,29625,10067969750,2853562399,88827616,5895,1235,257928.70,420704184
208618328,259093,29495,10062579473,2851949713,88737604,5874,1233,258344.81,420579990
208368819,258287,29365,10050348380,2848450257,88618748,5855,1232,258756.92,420731217
208114381,257406,29231,10037854284,2844867051,88489979,5834,1228,259165.09,420638163
207860751,256600,29100,10025410249,2841315785,88373556,5813,1225,259569.37,420519717
207609321,255786,28975,10013080666,2837798747,88257839,5793,1224,259969.82,420930900
207360437,255074,28849,10000864618,2834316443,88144944,5771,1222,260366.49,420401913
207113443,254287,28725,9988750195,2830866037,88035486,5751,1221,260759.44,420673869
206868745,253607,28601,9976757443,2827447248,87926069,5730,1219,261148.71,420546459
206536239,252792,28475,9960530704,2822854365,87792479,5710,1215,261534.36,420836709
206154774,251905,28352,9941969138,2817562419,87612576,5689,1214,261916.44,420729701
205774628,251084,28227,9923481377,2812318020,87450842,5668,1210,262295.00,420454912
205397400,250298,28106,9905140833,2807122476,87294199,5647,1208,262670.09,420785433
205023812,249487,27985,9886962182,2801974795,87139225,5627,1204,263041.75,420543240
204654742,248696,27866,9869005309,2796870101,86975120,5607,1201,263410.04,420472638
204287935,247904,27748,9851168663,2791811782,86820113,5587,1199,263774.99,420602661
203859706,247066,27628,9830503325,2785968787,86645572,5567,1195,264136.65,420495081
203359726,246171,27512,9806272537,2779120478,86443215,5546,1193,264495.07,420503751
202863998,245304,27397,9782259325,2772335726,86244608,5525,1191,264850.29,420681495
202373838,244396,27280,9758513113,2765612694,86038929,5506,1187,265202.35,420858447
201889039,243508,27163,9735021447,2758949943,85828010,5485,1183,265551.29,420450144
201406713,242666,27048,9711652767,2752344296,85632227,5465,1179,265897.16,420809460
200928178,241837,26937,9688470861,2745797493,85442496,5445,1177,266240.00,420406185
200452615,241022,26828,9665431866,2739283583,85249940,5429,1175,266579.84,420451842
199873991,240124,26715,9637442443,2731381524,85019272,5410,1171,266916.73,420423525
199276570,239208,26604,9608563071,2723191111,84761813,5390,1167,267250.70,420436098
198683742,238312,26494,9579905205,2715070821,84511112,5371,1163,267581.79,420436980
198095308,237453,26384,9551461254,2707020490,84268056,5352,1160,267910.04,420449427
197511762,236591,26276,9523255382,2699039523,84028452,5333,1156,268235.49,420432837
196933906,235694,26168,9495325394,2691126149,83784804,5314,1152,268558.16,420752250
196360443,234837,26062,9467606351,2683280776,83548161,5295,1149,268878.10,420624981
195677693,233943,25955,9434601519,2673957713,83278048,5273,1145,269195.34,420600900
194984930,233044,25849,9401164996,2664486949,82986932,5251,1141,269509.92,420421230
194297903,232143,25745,9368004046,2655094631,82698793,5229,1138,269821.86,420716667
193616992,231257,25640,9335140338,2645780699,82409860,5208,1135,270131.20,420286035
192941337,230366,25537,9302531724,2636543968,82125774,5187,1133,270437.98,420499647
192271334,229493,25435,9270189764,2627383361,81844243,5165,1130,270742.21,420397578
191606872,228603,25333,9238119471,2618297723,81564063,5144,1126,271043.95,420402576
191651137,271306,35361,9251552412,2625157374,82955741,5337,1131,272148.98,420850755
192346376,272739,35269,9289417382,2634886892,82779818,5342,1140,273245.00,420721119
193089264,274599,35162,9327277238,2644668563,82619625,5341,1143,274332.10,421044237
193855527,276412,35059,9364725232,2654374181,82473781,5341,1147,275410.40,420843708
194522831,277641,34948,9396483122,2662492213,82281647,5334,1148,276480.00,420739866
195174184,278738,34837,9427367787,2670356041,82092116,5328,1154,277541.01,420833040
195820360,279786,34720,9458048788,2678157249,81899983,5319,1155,278593.54,420710538
196460659,280686,34605,9488462465,2685896461,81704555,5315,1154,279637.67,420836154
197097061,281515,34492,9518638157,2693574401,81513365,5305,1158,280673.52,420822912
197728863,282503,34378,9548591967,2701191536,81324801,5296,1160,281701.19,420741267
198327872,283449,34278,9577021807,2708426095,81157870,5350,1167,282720.76,420669024
198818382,283983,34164,9600281097,2714272529,80972597,5361,1168,283732.33,420735855
199304869,284644,34049,9623302201,2720073699,80801025,5370,1168,284736.00,420792153
199789001,285253,33933,9646209371,2725833518,80625144,5380,1169,285731.86,420743103
200268433,285780,33819,9668945350,2731548058,80448737,5387,1169,286720.00,420873318
200742890,286416,33716,9691424007,2737220432,80279672,5397,1174,287700.51,420829125
201215244,286936,33605,9713750577,2742845561,80112524,5402,1175,288673.48,420893910
201608510,287307,33494,9732109506,2747435434,79945739,5405,1175,289638.99,420722394
201949215,287561,33379,9748207144,2751376109,79765530,5404,1173,290597.13,420707283
202287052,287790,33273,9764153900,2755286123,79589339,5406,1173,291547.98,420926724
202623394,287990,33169,9779984288,2759172440,79417590,5408,1176,292491.64,420892602
202956780,288139,33062,9795736516,2763025958,79243393,5407,1178,293428.17,420573024
203288606,288188,32955,9811418315,2766848413,79056882,5408,1178,294357.65,420778581
203616389,288399,32849,9826887987,2770641932,78886926,5410,1178,295280.18,420929100
203836914,288310,32741,9837173693,2773069049,78728655,5405,1178,296195.82,420918648
204039434,288235,32631,9846656197,2775255230,78556739,5401,1178,297104.65,420884655
204239942,288072,32521,9856017352,2777421847,78380394,5398,1176,298006.76,420552222
204439467,287926,32418,9865331739,2779569437,78206260,5392,1176,298902.20,420796035
204637633,287846,32315,9874571402,2781704827,78037965,5388,1178,299791.06,420964572
204834272,287733,32207,9883778773,2783824784,77869670,5381,1177,300673.41,420531858
204992130,287500,32105,9891139615,2785488861,77708155,5376,1179,301549.31,420606060
205064894,287157,32001,9894383759,2786042759,77543271,5364,1179,302418.85,420614877
205139050,286907,31899,9897687662,2786599394,77376364,5352,1182,303282.09,420858309
205212687,286547,31792,9901014141,2787154986,77208503,5339,1180,304139.09,420900639
205285374,286192,31691,9904288040,2787704832,77040164,5327,1181,304989.93,420493164
205354392,285896,31590,9907374030,2788199922,76872903,5326,1182,305834.67,420583029
205425893,285546,31491,9910595656,2788739986,76709296,5315,1184,306673.37,420693816
205498628,285264,31389,9913884512,2789278228,76535317,5303,1183,307506.11,420962748
205570775,284883,31289,9917132079,2789812015,76361238,5291,1183,308332.94,420413043
205537290,284401,31186,9915219866,2788923086,76167319,5277,1181,309153.92,420858021
205497766,284019,31087,9913121225,2787977377,75970023,5266,1182,309969.13,420631932
205458378,283667,30988,9911025575,2787033414,75768509,5254,1180,310778.61,420543654
205420690,283223,30893,9909010385,2786097397,75563506,5242,1180,311582.43,420968739
205383450,282758,30796,9907009873,2785169067,75359908,5230,1180,312380.66,420352494
205231668,282167,30695,9899332364,2782751061,75154793,5216,1179,313173.33,420687363
205081838,281605,30595,9891948095,2780386733,74949237,5204,1176,313960.53,420546903
204931840,281054,30502,9884558540,2778037515,74754625,5192,1177,314742.29,420764844
204783434,280514,30406,9877226284,2775706073,74561164,5179,1176,315518.68,420502017
204635654,280068,30310,9869954066,2773390163,74368336,5167,1175,316289.75,420874533
204488590,279579,30215,9862681645,2771089751,74177855,5155,1174,317055.56,420427965
204285582,279004,30122,9852756325,2768091758,74000646,5142,1173,317816.16,420578505
204029876,278397,30030,9840274588,2764399236,73812976,5130,1173,318571.61,420485367
203775719,277796,29935,9827887902,2760732273,73624245,5117,1171,319321.95,420508647
203523258,277176,29839,9815596268,2757090231,73433177,5104,1169,320067.23,420536322
203272615,276571,29745,9803373621,2753472349,73247098,5092,1167,320807.52,420584838
203024020,275987,29650,9791254788,2749879325,73060569,5079,1165,321542.85,420806970
202776353,275454,29557,9779206056,2746311793,72876756,5067,1165,322273.28,420602841
202454192,274851,29466,9763513859,2741786678,72703313,5054,1164,322998.86,420740361
202102292,274184,29374,9746447894,2736878488,72516835,5041,1162,323719.63,420458598
201752552,273516,29280,9729488026,2732001878,72332229,5027,1160,324435.64,420752484
201403872,272927,29190,9712591280,2727133930,72144056,5026,1158,325146.95,420384159
201059554,272333,29098,9695905475,2722321652,71955239,5021,1156,325853.59,420731958
200717699,271720,29009,9679330473,2717541869,71768123,5016,1153,326555.61,420717624
200378150,271158,28920,9662858672,2712792014,71582457,5010,1151,327253.06,420198750
199953934,270490,28828,9642150355,2706934918,71395359,5000,1148,327945.97,420372186
199512436,269834,28737,9620825407,2700890440,71209146,4989,1145,328634.41,420430149
199073266,269167,28649,9599602299,2694885077,71027826,4978,1143,329318.40,420477540
198637537,268510,28560,9578518649,2688919175,70849144,4967,1140,329997.99,420872769
198204587,267863,28471,9557586386,2682992102,70671698,4957,1138,330673.23,420248361
197773934,267212,28384,9536775030,2677102064,70493351,4947,1136,331344.15,420457842
197287160,266511,28297,9513248110,2670506546,70323042,4933,1133,332010.80,420601146
196758896,265754,28210,9487750208,2663361193,70142145,4918,1131,332673.22,420384744
196234241,264979,28125,9462422225,2656261135,69960307,4903,1130,333331.44,420664197
195712875,264237,28038,9437254600,2649206135,69779577,4887,1127,333985.51,420582561
195194818,263488,27951,9412245901,2642195331,69599894,4872,1124,334635.47,420352185
194679781,262748,27866,9387384217,2635228043,69422653,4856,1121,335281.35,420410700
194167622,262003,27782,9362659295,2628304368,69249869,4842,1119,335923.20,420627081
193658720,261251,27698,9338092813,2621424403,69077845,4827,1116,336561.05,420650784
193152973,260546,27615,9313677889,2614586889,68906808,4812,1115,337194.93,420322131
192650325,259812,27531,9289414245,2607791693,68736828,4797,1112,337824.89,420533967
192150781,259075,27448,9265300074,2601038619,68567899,4782,1110,338450.96,420809188
191862876,277665,36455,9258692279,2602071532,69753378,4846,1112,339073.18,420545612
192322957,278149,36383,9285363658,2609545809,69966345,4847,1118,339691.58,420791298
192817653,278888,36304,9311643985,2616971867,70186940,4845,1123,340306.20,420793983
193334247,279584,36222,9337723435,2624362211,70416225,4842,1125,340917.07,421031466
193803692,280077,36142,9360239032,2630769786,70623031,4845,1129,341524.23,420738870
194251661,280426,36054,9381483469,2636797254,70816166,4839,1130,342127.71,420713976
194696670,280719,35964,9402593604,2642787939,71008316,4835,1133,341985.06,420778080
195139329,280911,35873,9423583483,2648744548,71197691,4830,1134,341843.28,420705750
195579460,281147,35783,9444450560,2654664153,71386295,4823,1136,341702.34,420800811
196016536,281339,35699,9465184820,2660548899,71576312,4818,1139,341562.25,420787923
196447829,281669,35613,9485653208,2666400521,71791011,4812,1143,341423.00,421052181
196803757,281751,35525,9502457259,2671232832,71987394,4807,1147,341284.57,420957702
197139099,281796,35434,9518316202,2675773733,72160187,4801,1148,341146.97,420625131
197471951,281859,35345,9534069511,2680283484,72330632,4794,1148,341010.18,420951975
197803185,281835,35260,9549750147,2684773029,72499942,4788,1153,340874.19,420874842
198132410,281969,35173,9565326163,2689230546,72666600,4783,1154,340739.01,420853089
198459784,281922,35084,9580810829,2693664653,72834950,4778,1156,340604.62,420896328
198785261,281850,34994,9596218529,2698072538,73000194,4772,1156,340471.02,420778680
199048347,281697,34904,9608508070,2701604952,73128621,4765,1156,340338.19,420746301
199280874,281547,34815,9619456365,2704740154,73247538,4760,1156,340206.14,420890067
199514200,281395,34726,9630447670,2707859895,73350619,4755,1157,340074.85,420752535
199747155,281202,34639,9641427527,2710957736,73441525,4749,1160,339944.32,420716043
199976124,281023,34551,9652217088,2714036355,73551176,4742,1160,339814.55,420963669
200203834,280862,34462,9662941859,2717102853,73665565,4737,1160,339685.52,420943464
200430071,280752,34375,9673597597,2720151489,73780803,4731,1159,339557.23,420685188
200579098,280512,34287,9680579878,2722166978,73858552,4725,1159,339429.67,420633171
200715214,280198,34201,9686924323,2723983563,73926673,4721,1161,339302.84,420918288
200850073,279883,34113,9693200378,2725791390,74002110,4714,1159,339176.73,420924252
200970448,279579,34026,9698825047,2727589722,74162697,4708,1159,339051.33,420754752
201099790,279302,33944,9704839557,2729322928,74237382,4724,1161,338926.64,420736644
