l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall-cycles,llc_occupancy
18200899,64755,3015182,14455077030,8177459902,2253826036,8909590,830657,419990527,49938432
17316460,70110,2569768,14553655659,8174243094,2191013628,8323107,819251,420007746,49938432
15997558,46892,2173042,14629602857,8176585153,2208114700,8604915,904121,420088187,49938432
17522839,65114,3144744,14618090698,8180557842,2133560004,7266584,531397,419995512,50069504
16861959,68038,2152538,14592672028,8173990489,2121250015,8178361,449169,420023372,50069504
16332830,49232,2210022,14614610502,8174340801,2194115092,8698445,726704,419910308,50069504
15850911,65286,2701309,14731328178,8178004259,2119083616,7722204,699205,420000657,49872896
15387713,39128,2027866,14878959420,8179893434,2170893451,8417881,898899,420079671,49807360
14947404,35629,2208948,14969223737,8175137896,2162510604,9020953,877461,419937855,49741824
17478849,72402,3662381,14737777330,8174177362,2161461188,7142902,697918,420134241,49807360
14707991,66297,2956718,14970597835,8180069685,2057398969,6286870,830712,419962984,49807360
15627470,48830,2864652,14984808653,8178960609,2121488131,7782953,784402,419909258,49807360
15178415,50510,2463772,14952880244,8174916233,2095854430,7650691,740987,420031374,49807360
15298940,42755,2498177,14818176656,8176461060,2171545918,7737351,929536,420204426,49807360
15118221,39433,2473587,15033838694,8182799860,2134699335,8553276,904554,419966817,49807360
15823086,35648,2460793,14766745767,8179015501,2208715823,8213605,970702,420020694,49807360
13405692,35668,2196540,14520497912,7840105203,1993002306,6738162,830111,419937888,49741824
6893024,35136,1849749,11847480846,6016598440,1317197948,2380326,819399,420011283,48758784
5870499,22321,1269217,11066906978,5545951540,1174189889,2337299,488704,419831844,49479680
4606390,21044,562384,8640930199,4285905178,868211230,2233299,79726,419770122,49479680
4259000,13447,278022,7842752683,3816728521,750327248,2295066,1251,419732043,49479680
4460965,14361,267962,7165781270,3521213618,719276293,2454358,575,419729628,49676288
4248474,12995,261619,6944506619,3431561236,712901360,2675766,1865,419820417,49479680
3799287,10745,190424,6042218086,3001465207,632326813,2586149,452,419783330,49479680
3904490,8498,180832,6044189161,3002776205,629819264,2684511,277,419714100,49414144
3963351,11829,206507,6056003850,3005758977,621484305,2278019,30,419682391,49610752
4670101,17490,241155,5992336485,3005867955,649633114,2714031,229,419703621,49741824
4108392,10588,192640,5775371671,2922406409,640839490,2705574,1128,419669382,48234496
3038424,8021,181111,4385631453,2206033333,479415480,1863177,176,419683434,48365568
1777006,9513,118667,3911965351,1901014161,370155005,855685,8,419691552,48562176
564324,5306,75990,3525438397,1615312683,252102590,0,0,419673252,48562176
1217152,10864,203137,3357974937,1609026741,274651329,0,0,419626845,48496640
583320,5867,121811,3401843055,1607787129,280587640,0,0,419681115,48496640
408769,2636,69609,3456266296,1609657082,270434985,0,0,419619465,48496640
645487,7726,163710,3366374273,1615427777,274287203,5,2,419651436,46530560
574837,6617,107303,3373938455,1606330469,273271838,0,0,419795983,46530560
987906,7714,129416,3434542877,1609158011,267322613,0,0,419596418,46923776
750695,6896,120603,3360058478,1609948828,280175854,0,0,419739610,46661632
721896,4547,108842,3464992627,1611682035,260635155,0,0,419557136,46268416
411210,4516,88210,3521777675,1606919788,251649735,0,0,419733508,46137344
655914,4858,117264,3441686501,1599324236,262951833,0,0,419586437,45154304
460799,2981,82009,3527609745,1612086267,253296945,0,0,419718155,45023232
