l2miss,r1b2,LLC-load-misses,LLC-store-misses,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall-cycles,llc_occupancy
29522995,124438,32,6,3271066642,8168866870,5736820481,17714367,0,420730034,40763392
28960499,21120,18,10,3295159212,8185905567,5732453317,17466951,0,420810841,40566784
29076385,57361,32,7,3285792296,8168933253,5721250310,17429492,0,420701904,40566784
29136420,48545,15,7,3287336422,8181305782,5734702511,17554053,0,420802656,40501248
29323458,154212,36,5,3279554099,8176886543,5737634634,17609235,0,420876788,40501248
29590002,87938,61,11,3265620821,8166204992,5745851008,17831295,0,420713947,40501248
29292147,95872,14,2,3281870815,8175565431,5732083110,17527312,0,420695210,40632320
29452866,119650,20,6,3274057530,8175329138,5738730670,17636450,0,421006819,40566784
29106893,50210,29,9,3290762494,8187589226,5735769836,17570760,0,420894201,40566784
29219655,102804,21,9,3278017163,8170889110,5733668092,17396652,0,420990596,40501248
29554985,94269,25,9,3275471454,8184250792,5748237305,17795473,0,421047907,40501248
29194772,52004,17,5,3286063224,8175810609,5732498968,17503403,0,420642623,40632320
29327319,92863,34,8,3276853458,8169371360,5730363838,17668234,0,420729875,40632320
29395219,151175,35,7,3280829871,8183665890,5739313123,17728091,0,420740813,40566784
29388645,73349,13,9,3277283532,8164969381,5726208228,17539110,0,420612016,40435712
29331783,56801,13,5,3282928437,8183191977,5744763265,17635525,0,420822914,40435712
29259027,65658,26,7,3282411678,8175414182,5732558505,17559831,0,420852841,40566784
29147155,43380,17,4,3289621826,8178689056,5731887589,17414640,0,421033889,40697856
29268298,88066,22,2,3283528650,8178271276,5732376759,17540475,0,420616655,40763392
29408051,133252,28,4,3280484630,8175591501,5734758600,17511959,2,421072360,40566784
29198818,105722,16,5,3286308425,8186502177,5743344531,17511938,0,421060836,40566784
29583239,57052,34,4,3273208488,8165088156,5731843272,17659652,0,420604018,40501248
29555962,171258,19,4,3276366873,8179146859,5740479690,17721057,0,420760308,40763392
29328253,170160,17,5,3277572527,8173244292,5733052423,17646894,0,420660809,40763392
29357348,141333,38,13,3281067183,8181063572,5739933252,17649006,2,421203645,40566784
29168516,77494,24,2,3286059707,8184362975,5735957602,17596198,0,420860901,40763392
29602862,67154,15,4,3274655937,8165685443,5732333772,17654277,0,420427913,40697856
29278443,78927,29,7,3289579164,8185493692,5735768590,17578175,0,421017631,40501248
29151832,63583,28,4,3279888150,8166847781,5726262714,17534722,0,420612819,40435712
29061569,50497,17,7,3284899696,8184842913,5742141785,17557325,0,421145374,40632320
29187661,97992,27,5,3281470460,8175751744,5731643133,17556583,0,420605642,40501248
29555606,121704,17,8,3270580506,8168431597,5735846971,17730089,0,420753264,40960000
29378512,99499,23,10,3284743709,8184820275,5742411642,17668739,0,420754684,40697856
29568401,39988,13,0,3269651976,8172798602,5749314288,17943612,0,420599986,40632320
30670677,109416,22,2,3262958780,8200447432,5788624666,18438410,0,421084455,40763392
30456797,59853,29,5,3268063130,8197305849,5784271438,18320563,0,420998497,40501248
30622160,99607,21,6,3257876839,8194583281,5785523702,18358874,0,420810564,40632320
30588123,143401,17,5,3256435363,8184060657,5778692022,18267898,2,420697602,40435712
30427931,116430,26,2,3259371304,8190157361,5781815054,18238298,0,421001040,40566784
30416671,75681,30,5,3267125718,8197524515,5783054210,18242552,0,420684420,40501248
30569398,110233,16,7,3262414219,8186782701,5779664801,18224291,0,420730302,40697856
30386468,73938,17,2,3264777969,8198624879,5785002411,18261314,0,420832104,40763392
30565483,129107,17,5,3263004488,8185214493,5771640837,18281633,2,420450352,40697856
30502497,100095,15,2,3256195460,8192231798,5787182233,18367025,0,420943376,40697856
30512166,153456,33,5,3260742498,8202366287,5790035847,18320102,0,420912544,40566784
30874950,146563,18,6,3252917704,8184042279,5782172509,18443477,0,420731049,40632320
30541467,79598,22,2,3261072162,8201734357,5790564582,18415043,0,420852604,40632320
30504369,82750,12,9,3260570400,8182212599,5775331851,18227451,0,420680794,40632320
30332790,92632,23,4,3262803883,8192104694,5779844163,18200967,0,420918252,40566784
30567195,107966,15,5,3268521858,8194393514,5780573775,18333693,2,420639506,40566784
30418492,69555,27,4,3261370134,8191530598,5783859703,18230913,0,420969414,40566784
30493583,69985,19,10,3268749283,8203629331,5785973987,18371429,0,420876256,40435712
30554667,93564,16,0,3257150377,8185115011,5783602938,18303416,0,420922787,40763392
30232799,63055,31,9,3265451210,8190401454,5772728294,18144716,0,420879154,40697856
30331767,71991,19,0,3266293275,8190124128,5777474081,18103328,0,420654866,40828928
30486783,89134,13,4,3260663157,8196960326,5790286805,18188807,0,421020031,40697856
29741116,59174,27,7,3277397215,8184351893,5752348921,17894323,0,420653406,40697856
29375311,108084,15,6,3280329412,8174838403,5736942570,17511771,0,421172032,40763392
29407485,61711,27,5,3280649489,8179164141,5743204897,17488460,0,420545003,40632320
29168639,99914,25,7,3279885947,8172888826,5731898733,17415616,0,420846997,40501248
29180192,55177,26,7,3287065908,8186411883,5740272034,17526144,0,421056715,40435712
29126446,53798,17,2,3285161547,8177343542,5730478753,17496923,0,420846457,40632320
29387716,47168,25,2,3284938423,8183089273,5738458628,17608371,0,421102631,40697856
30545842,103091,19,12,3265156758,8201710088,5791903395,18293055,0,420912148,40697856
30409108,102800,31,0,3258102394,8181214050,5778139635,18040977,0,420937311,40697856
30423809,73101,24,7,3269145645,8202116911,5785157046,18280139,5,420805560,40697856
30642026,106261,26,9,3260820718,8182146400,5774292328,18328508,0,420691824,40763392
30390704,60064,23,4,3268296470,8196537815,5782279067,18174762,0,420804068,40566784
30343379,37522,20,7,3268761892,8194087236,5776921050,18271431,0,420610730,40632320
30514573,129869,34,8,3253477990,8181539388,5776911830,18379012,0,420633202,40763392
29929658,171245,23,5,3270444038,8193557745,5767097925,17789668,0,420891736,40697856
29327583,93704,40,6,3278556025,8165733417,5725742553,17527527,0,420805986,40763392
29418868,109457,13,7,3290537399,8189550906,5739969526,17705254,0,421046695,40697856
29451520,123038,19,11,3276193004,8175082252,5740758087,17717651,0,420771888,40697856
29742846,152720,25,6,3270514921,8173057402,5744482780,17838968,0,420611504,40763392
29334134,130990,19,10,3281671485,8179527577,5737292112,17637895,0,420730262,40632320
29301625,101369,22,4,3280235343,8169318627,5731187941,17445266,0,420819135,40566784
30490668,87323,23,2,3270224446,8204484375,5785133743,18331002,0,420911448,40632320
