l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall_cycles,llc_size,local_mem,remote_mem
53435,46,4666,1341703674,583543462,73039306,0,0,462155855,10551296,9109504,131072
53256,23,5293,1339132260,582275051,72713094,0,2,419393998,18219008,8323072,0
53895,27,6093,1353600780,587321364,73221841,0,12,419445873,22872064,11403264,131072
54099,15,9853,1352470659,587354029,73554440,0,2,419424993,27328512,12517376,65536
53548,27,14099,1338018396,582137495,73226232,0,0,419364852,32505856,12910592,0
53496,81,20814,1339783044,582846491,73787341,0,8,419734625,35520512,15400960,393216
7867428,2403080,1195255,2941034673,1483967958,242475684,96834,5,419423203,41680896,116457472,0
35731554,14562956,3030153,8925128815,4144045890,427716086,414860,0,419764224,40632320,1114112,0
38163543,14901654,3123233,9147559478,4145135350,385250439,445826,0,419769972,40435712,524288,0
32615922,14555640,2812812,8532349741,4145215578,549860230,391953,0,419465589,39911424,851968,0
26163826,10942565,2290228,7809438984,4114659246,661865240,289069,0,419645396,39911424,393216,0
26264098,10642210,2207757,8948529026,4145116189,383793252,298667,0,419559460,39911424,0,0
25906309,10660865,2255888,9130974265,4144496655,346649605,301673,0,419695019,39780352,1179648,0
25808068,10129535,2176806,9138061607,4144026172,341570080,307879,0,419775139,39714816,458752,131072
25894190,10259031,2239827,9146970709,4148226601,344911236,291095,0,419593878,39649280,327680,0
26444641,11056176,2254742,9134039506,4145418677,344106843,305145,0,419705885,39649280,1048576,0
25739975,9953705,2203427,9142902534,4145295008,344462294,303884,0,419627518,39649280,393216,720896
25795509,10402997,2162762,9135748542,4143984684,341784372,304585,0,419468919,39321600,1179648,0
25880866,10352663,2235109,9138487629,4145337579,345093559,311207,0,419560932,39321600,262144,0
25890269,10329922,2237778,9133738141,4145521153,339525651,295075,0,419751939,39321600,0,0
26269815,10640539,2277440,9133952436,4146916353,342293610,296658,0,419773491,39321600,0,0
25981696,10343869,2188276,9137908498,4146497456,340432064,303433,0,419726193,39321600,0,65536
25820854,10358539,2213520,9139318311,4146101662,340295898,304312,0,419859588,39321600,262144,0
26397661,10603420,2215329,9135159120,4146988555,342695785,306930,0,419518368,39059456,983040,0
25918305,10567410,2235871,9130844183,4146214388,342690439,307197,0,419792268,38862848,1048576,0
25951395,9941099,2208754,9137330805,4145811989,340738641,297795,0,419727645,38862848,65536,65536
26351161,10851154,2232138,9129761095,4146683645,342468097,316768,0,419899479,38797312,589824,0
25408661,9752972,2151559,9141004183,4146438996,341803336,298587,0,419546805,38731776,458752,0
26104409,10635670,2242793,9132310988,4145685573,339683825,300529,0,419865021,38731776,0,0
25834907,10035587,2242033,9109013199,4147426021,346833551,312226,0,419652036,38731776,65536,0
26186774,10682106,2247061,9109048821,4145727750,344729551,296150,0,419878842,38731776,131072,0
25425875,9734688,2148762,9115565870,4147192007,345077818,299320,0,419791404,38731776,0,65536
26042241,10815983,2279252,9100652406,4145302072,343949460,316228,0,419910051,38731776,524288,65536
25896516,10079075,2216294,9106225791,4146916645,341078638,294343,0,419430954,38731776,1310720,0
26136296,10640063,2190197,9101331781,4145192220,339125634,304726,0,419665248,38731776,262144,196608
25495915,9597077,2170304,9103052855,4145246231,340470671,296412,0,419578809,38666240,589824,0
25934944,10802711,2288130,9095959399,4145412040,343969664,312561,0,420046076,38666240,131072,0
26195316,10347272,2239302,9108826297,4145913990,340651349,287312,0,419412976,38666240,0,0
25894580,10546182,2208242,9115368887,4146428424,341944056,302522,0,419931093,38666240,0,0
25733987,9735020,2148120,9130126834,4146636985,342553643,305332,0,419497749,37748736,1703936,65536
25875776,10682829,2278064,9127977052,4144912380,344369303,312575,0,419644326,37748736,196608,327680
25894188,9872054,2206930,9122739610,4146536852,343001656,299792,0,419746882,37552128,917504,0
26154110,10590085,2182098,9114873406,4145831571,341849687,306900,0,419889723,37552128,262144,0
26060551,10553739,2280130,9120933920,4145962886,340793105,298665,2,419457836,37552128,131072,0
25863514,10460472,2210946,9134765829,4145135641,339473493,308217,0,419567127,37486592,458752,0
25962126,10205335,2199364,9133298354,4146100701,341221318,299259,0,419666623,37486592,262144,0
26374231,10775579,2257607,9132358282,4146196752,343908280,306335,0,419719126,37486592,0,0
26068444,10393504,2194727,9131218186,4145707929,341022117,305334,0,419807251,37486592,393216,65536
26013630,10681781,2207875,9130794596,4145613810,344311454,314293,0,419469855,37617664,524288,65536
25752824,9963012,2226697,9126894669,4144763929,341984493,301584,0,419576985,37617664,196608,131072
26086683,10537659,2201561,9127162797,4144561973,341249849,300835,0,419606727,37683200,589824,0
25882114,10157977,2245012,9126362254,4144375006,345193399,314256,0,419915961,37683200,720896,0
26091304,10581360,2184371,9132471107,4147023064,342199009,300011,0,419491746,37617664,327680,0
