l2miss,r1b2,LLC-load-misses,LLC-store-misses,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall-cycles,llc_occupancy
51756071,23793866,56625,14,17959106459,8272957518,766619181,1556181,0,420014357,41484288
51872661,23731407,56278,15,18013535530,8275520153,759734953,1604549,0,420385311,41484288
51722402,24519898,56638,17,18021551918,8280646770,757280409,1574450,0,420155944,41418752
52317601,23801518,56278,11,17934197352,8271485034,774272964,1568448,0,420171868,41484288
52375793,22138272,56370,33,17981147213,8285300225,773142174,1546925,0,420225580,41418752
51520159,23674880,56759,7,17920987590,8273015525,782413247,1552278,0,420157317,41484288
924027,219250,0,0,155565830,75326728,20347999,18236,8,419810880,41353216
9742,22,0,0,114942801,55715913,5698922,0,0,419762011,41353216
10159,112,0,0,123108121,59516441,6024486,0,0,420085893,41418752
22494,89,10,0,303274461,132082556,9268904,0,0,419746502,41353216
21630,203,17,0,310645589,137271034,9469418,0,0,419857744,41418752
22290,108,18,0,311256015,136954957,9355232,0,0,419750058,41549824
18994,101,23,0,212961035,95473211,7470114,0,0,419709080,41484288
9909,17,28,0,121088146,58922332,6098893,0,0,419689044,41484288
11217,108,34,0,123335018,59861563,6267624,0,0,419983174,41484288
9760,2271,11,0,68311562,33204718,3556114,0,0,419562468,41222144
