l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,llc_occupancy,wall-cycles
20878423,1467190,1905377,1583645363,1386003006,671770832,14117949,728,8736949.60,420543612
20969668,1461508,1919154,1590880738,1390526163,673403950,14174821,732,8791943.53,420781038
21064407,1455952,1927868,1595259876,1394540674,675634830,14245282,732,8833933.11,420900240
21133866,1450279,1936814,1599102634,1398407456,677778893,14297757,738,8875515.03,420694890
21230985,1444928,1944318,1602422670,1401866657,679543278,14361850,740,8916695.19,420651204
21305630,1439703,1956035,1608188930,1406296945,681765513,14418185,742,8957479.38,420153426
21410734,1434166,1960465,1609310309,1409864755,684324277,14493115,744,8946369.53,420986541
21520251,1428994,1970462,1614076363,1415147237,687317303,14566132,748,9014242.74,420539034
21632712,1423630,1975638,1615956900,1419308401,690279824,14649877,749,9081472.61,420708812
21713901,1419526,1982977,1619260553,1423354937,692722655,14701911,751,9148068.23,420538798
21837238,1414340,1988215,1621111214,1428159402,696225979,14789580,758,9214038.54,420737217
21936770,1409274,1996335,1624767226,1432821776,699121667,14861615,764,9279392.30,420681219
22039961,1404012,2001049,1626121564,1436592608,701858143,14934962,764,9344138.12,420721666
22122461,1398849,2010733,1630860766,1440817864,703882052,14995002,768,9401685.33,420393386
22199973,1393624,2017834,1633974556,1443625479,705167887,15051989,768,9459608.18,420564474
22285130,1388965,2026506,1637984430,1448278433,707886747,15109055,770,9456574.24,420376059
22372008,1384025,2031132,1639389611,1451559376,710243603,15167787,769,9453568.00,420400347
22473268,1380507,2042013,1644959085,1456937793,713044506,15231442,771,9450589.09,420819300
22517353,1375263,2049544,1648265014,1459130360,713795925,15262566,774,9492118.59,420476904
22600758,1370200,2060835,1653962540,1462914697,715260786,15316587,775,9504712.65,420545397
22675950,1365675,2072451,1660089338,1467124635,717138964,15368498,780,9567668.23,420565767
22723605,1360719,2085352,1667008654,1470668298,717843010,15405691,783,9630061.71,420742315
22816951,1356213,2093488,1671144388,1475025947,720147526,15467511,785,9691900.59,420366455
22899364,1351606,2106966,1678802794,1479745183,721595671,15514350,790,9753192.21,420605076
22961909,1347167,2122081,1687139861,1484193082,722780245,15549670,794,9813943.82,420519840
23029018,1342437,2132145,1692789209,1487863473,723875053,15587680,796,9875240.42,420497067
23125456,1338321,2145927,1700449393,1492920161,725744543,15663953,801,9943728.63,420737394
23215186,1333834,2161999,1708997444,1497947283,727828252,15723480,803,10011621.29,420283749
23317217,1329394,2176081,1717123914,1503095733,729539407,15799936,807,10078926.13,420723165
23437854,1325152,2191784,1726134813,1509302334,731968210,15881966,813,10145650.76,420641283
23554225,1320977,2207873,1734870801,1515082069,734179087,15964662,819,10200200.24,420598392
23707734,1317262,2224062,1744186296,1522565496,737570860,16070449,824,10279069.54,420930282
23841638,1313246,2242483,1754424594,1529935022,740649071,16157910,827,10357267.61,420349773
24058141,1309700,2258201,1763602468,1540155591,746454919,16310480,830,10434802.98,420580977
24244766,1307231,2279482,1775755560,1549752592,751115718,16437815,834,10511684.05,420613992
24437191,1304788,2298028,1786540393,1560168112,756561034,16571261,843,10587919.06,420698169
24640071,1301733,2316974,1797433517,1571015207,762461232,16708437,848,10565829.09,420872616
24843068,1298793,2334865,1807561350,1582028247,768724713,16855166,853,10647552.00,420886806
25042616,1296977,2350807,1816679102,1592204653,774543142,16995305,863,10728596.71,420618261
25237162,1296109,2367814,1826594961,1602353466,780065763,17127376,869,10808971.64,420666147
25411422,1294016,2383165,1835369282,1611416322,785010492,17244092,877,10888685.04,420681603
25592406,1291167,2401347,1846072351,1621380702,790242902,17366735,881,10967745.05,420626262
25778935,1288401,2419216,1856334075,1631444198,795598234,17493675,883,11046159.67,420658110
25963287,1285527,2438332,1867546524,1641629763,800905789,17615861,889,11123936.78,420651495
26143509,1282670,2456215,1877565020,1651372534,806194537,17738587,893,11201084.11,420695337
26326298,1279798,2472966,1887257800,1661096971,811282098,17861960,896,11277609.29,420718743
26505511,1277567,2492145,1898312943,1671137980,816586191,17982580,904,11353519.81,420736074
26681235,1274773,2508948,1907935567,1680711458,821811732,18106200,911,11428823.04,420779022
26868145,1272843,2525130,1917417923,1690531289,827179707,18231974,916,11503526.25,420913941
27032947,1270290,2540970,1926674889,1699300092,831689577,18337318,918,11577636.57,420552747
27201875,1268152,2557849,1936473402,1708744815,836604367,18455192,922,11652715.26,420716379
27381143,1267274,2574516,1946215059,1718275010,841592961,18575400,927,11724493.61,420690771
27561782,1265896,2589964,1955219814,1727628633,846727134,18699388,928,11795708.99,420997896
27737125,1263490,2606567,1964946044,1737163689,851765678,18817481,930,11866368.00,420752061
27914696,1260989,2622718,1974255897,1746501624,856786091,18934032,931,11936477.14,420688896
28082626,1259260,2641123,1984851043,1755911838,861595525,19045065,936,12008709.95,420749553
28245736,1256908,2657822,1994664740,1764997626,866223473,19153898,941,12079246.33,420726165
28319473,1253517,2666865,1999788930,1769349660,868234409,19202726,946,12149240.12,420645437
