l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall_cycles,llc_size,local_mem,remote_mem
14711677,13446,65795,435884445,593570571,400694480,0,2,419446396,38010880,7274496,0
14931596,13018,61128,433146508,592809225,403853248,0,2,419417975,37879808,6422528,131072
13180100,9873,62658,443886542,589501244,395988107,0,0,419454577,37814272,6946816,65536
8625104,14706,58599,496770657,586643311,374638404,0,0,419772911,37814272,10944512,0
5848228,12957,60176,549757309,590019289,355544071,0,5,419300526,38010880,17956864,131072
8449654,15246,43764,474702620,591023215,388582509,0,0,419953041,37748736,10813440,0
9630371,7590,35660,457743183,587804093,392566898,0,0,419248215,37683200,7012352,327680
10433909,1717,34118,427856098,585706732,403754961,0,2,419780894,37879808,7077888,0
10766690,2330,36138,435778406,585500177,398176532,0,3,419129591,37748736,10616832,131072
10703787,18975,43193,437209360,591194744,402155993,0,2,419637776,37683200,10616832,0
10887114,1700,36179,405984192,583822579,414341991,0,5,419414331,37289984,6946816,65536
10727008,994,31785,411621726,585021454,407353916,0,0,419502834,37355520,13369344,0
10755982,7219,31634,411371765,588638097,411064790,0,6,419456865,37486592,9371648,0
10730216,904,30328,412309033,590941073,412075148,0,0,419718723,37683200,5242880,65536
11309994,46,32939,401254365,586186309,417328591,0,5,419656008,37748736,7471104,0
11127361,1585,32881,404446799,586055370,411782371,0,5,419351523,37945344,10289152,131072
10951068,58,34919,408444874,590085649,413646206,0,11,419501868,37748736,5570560,0
10967754,431,33312,406835478,588495809,413324061,0,2,419445035,37289984,13697024,0
10930577,1703,29192,382781150,548067487,386114335,0,5,419502745,37552128,8978432,393216
9702327,27942,43727,395670551,549134293,379951790,0,5,419588336,37027840,9895936,0
8596871,14141,67099,442622020,551683890,362274311,0,6,419513803,37027840,9109504,0
9660525,30976,44208,445118721,585104600,394798699,0,0,419455319,37158912,7274496,196608
9999019,2678,36777,427992372,584816020,405334135,0,5,419849701,37027840,10420224,0
10499310,1212,37397,417495778,575403459,396105537,0,3,419522058,37289984,7012352,327680
10516839,2287,41643,401722643,552235899,380838139,0,0,419772039,37289984,10223616,3080192
7540274,7170,35089,427144965,550801409,367452800,0,0,419091912,37355520,9830400,0
7561967,7617,38157,432596871,547688710,366138914,0,3,419869179,37158912,10354688,0
7942546,11510,39375,433235790,547705737,364590137,0,0,419279187,37027840,6815744,0
6553267,1729,32257,443465977,540030204,351164431,0,3,419739196,37421056,10420224,0
7156291,27,31526,423678741,530544294,352703266,0,0,419590985,37486592,9502720,0
8225336,113,31011,409702245,532823753,357444963,0,0,419213103,37748736,6160384,327680
8736270,17,30103,423422367,562778830,381387271,0,2,419584902,38010880,13631488,65536
9422959,3533,32486,427583534,588767266,403398494,0,3,419782722,37814272,9961472,0
9281166,3889,35230,425788885,576879110,392944346,0,3,419238633,38207488,6684672,65536
7711520,10435,38645,461237467,586219937,386656438,0,0,419514556,37289984,8126464,0
8614433,2645,35872,433546883,584598457,400970609,0,3,419399263,36962304,10223616,0
9896739,8034,39207,412468500,591201788,413088642,0,2,419547393,36700160,7340032,0
9988782,9125,40208,416723443,584217832,408028166,0,5,419498682,36503552,13434880,0
10382161,140,29736,405420027,585884562,410508882,0,7,419812984,36503552,9437184,0
10072897,131,29975,403252250,585516513,413976312,0,5,419583615,36896768,9043968,196608
7405133,2233,71568,442646879,591237886,399547211,0,2,419475869,36896768,8388608,65536
8847625,15602,38134,437543614,588208231,403471210,0,0,419593606,37093376,7077888,0
9647141,3381,35610,419511902,585893843,406336000,0,5,419407026,37289984,9830400,65536
9552656,2318,31829,414504670,576505969,401013550,0,2,419482727,37355520,6160384,0
6710043,1067,42227,434457582,547101833,364012887,0,3,419411272,37093376,14417920,131072
8154999,8292,39747,428727144,547202142,363918558,0,0,419469695,37027840,10551296,0
8855993,4995,33920,429373650,580667076,396922762,0,5,419552383,37027840,6684672,0
9675243,108,33010,421561105,591947030,412898719,0,0,419420566,37093376,6356992,262144
7888907,197,32337,450527011,591251028,397714245,0,8,419542859,37158912,7274496,0
589530,13982,48603,576685349,579665580,338380314,0,0,419538417,37421056,12845056,131072
435686,15016,53220,585749801,584405537,334241089,0,2,419504943,37421056,10354688,0
6500663,36126854,2605595,507992661,501687703,287384499,0,8,419694489,40960000,416415744,262144
9399552,34406883,2791732,421217875,501572192,316658060,0,0,419623023,40632320,467009536,65536
10013165,209,85690,446183255,588582677,399858443,0,0,419727498,38666240,9764864,0
10905400,348,78749,442295355,589719031,398963989,0,2,419097653,38207488,6553600,131072
10637773,641,62080,443350036,589267764,399812581,0,5,419476864,37617664,5636096,0
10595525,3694,76047,414283195,560205161,382239005,0,2,419415365,37158912,6553600,0
10435801,610,117198,457366200,586206477,391040282,0,5,419725950,37355520,11010048,65536
12427053,438,61060,441355173,587640303,399590708,0,0,419626285,37421056,7405568,196608
12838642,198,62352,443266258,588854033,400372389,0,2,419572191,37748736,10289152,0
13108246,428,54681,446669508,589684801,397444434,0,0,419403177,37748736,8519680,0
12635215,464,52629,422980701,557404703,375965163,0,0,419779677,37617664,9240576,0
12270548,346,47283,413271454,553141895,377014550,0,0,419309823,37552128,5046272,131072
13338337,278,58277,427308421,587815502,404696845,0,3,419448525,37027840,12058624,0
13497620,563,57272,427935317,589526699,407222345,0,0,419420160,36634624,9764864,0
13185051,363,52880,436188811,576076494,389628903,0,0,419830685,37093376,6029312,65536
8339013,194,66989,502540078,588401631,374926871,0,0,419229748,36962304,7798784,65536
12311749,461,61568,454270108,590668553,394282467,0,0,419721090,37093376,10223616,0
12376592,113,54158,452688298,593658599,400648472,0,3,419323436,37093376,6553600,65536
13357697,825,56163,429570837,589456458,406444052,0,7,419800519,37355520,12779520,65536
13364501,288,49724,434484739,587119350,401659103,0,0,419352629,37224448,12976128,0
12813281,6815,49491,416270327,590000784,410845227,0,0,419345150,37421056,9502720,131072
9318149,11353,34882,451239430,589828722,402860771,0,2,419457149,37224448,6881280,196608
6343988,3247,33465,518688808,588153931,370791539,0,0,419500587,37027840,7405568,0
8120528,221,40093,474362598,585619514,382349677,0,2,419699409,37093376,11534336,196608
9272643,114,34418,455451525,591630672,394377983,0,0,419322645,37289984,7077888,0
10198146,492,37282,420385159,586009041,410849344,0,0,420023985,36962304,13500416,0
