l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall-cycles,llc_occupancy
1250033450,1928547935,172276,19311099746,8207511173,1236754607,0,0,421103403,41811968
1247986362,1935867259,156693,18803293571,7801948509,1114480853,37,0,420926703,41811968
1173902599,1796038575,119916,18742369715,8213125033,1300758381,3,2,420710763,41811968
1137988760,1719553716,108130,17513492936,7428492782,1079846553,6,0,420645324,41811968
1070852465,1632336317,98628,16871708987,7210363159,1079442394,19,2,420644118,41746432
1020377828,1556537081,85024,15868470467,6786128567,1019868852,8,0,420794340,41811968
967966857,1463976160,79014,14823051247,6144523843,844895935,16,0,420204936,41877504
934210013,1417137752,77057,14329517208,5910450182,812701302,9,0,420680127,41811968
853333308,1286646648,69103,13637306694,5947106948,915219735,5,3,420948852,41811968
764587386,1163431122,63452,12418599037,5483360359,875644617,34,3,420504372,41811968
765791918,1172554981,61816,11628362427,4705920864,619086237,44,0,420509337,41746432
681807873,1051221084,55364,11439096678,5332381379,939151543,11,0,420459031,41746432
620348210,928688882,51404,9709366860,4062051630,579338950,0,0,420494146,41746432
602345886,892008033,50493,9270103565,3732453281,480311691,21,0,420249179,41746432
528136712,753630341,43714,8826726464,3910582035,621682192,75,0,420206785,41746432
495607741,709335307,41736,7833016684,3244090910,448531289,45,0,420229068,41746432
402033188,579460364,34081,7117638863,3359217959,589224269,23,0,420327044,41680896
346488876,517133476,30287,6155098563,2801743828,457125579,169,0,420004519,41746432
299545880,453604008,24254,4804485114,2090552777,322251231,47,0,420466955,41746432
268050249,422866010,21556,4196875143,1809763901,273035874,0,0,420089103,41746432
234120332,370149193,19526,3851628276,1773753951,305009359,0,0,420166343,41680896
176647424,288566626,16406,3245038185,1654153088,338588082,3,0,420069610,41680896
140546330,240283849,12707,2507615020,1321567031,280851379,20,0,419993570,41680896
433199697,683234571,5779609,8511397669,3923815552,688380397,45807,0,420907386,41746432
1248459523,1935692124,173016,19591008369,8296906598,1247661781,0,0,420836130,41811968
1245426668,1922913106,154414,18861889370,7883458416,1132959163,2,0,420689268,41877504
1184420105,1810725493,121802,18630552646,8079669502,1251574799,0,0,420765496,41943040
1171535396,1781881873,116304,17729113667,7329594301,1012725248,19,0,420609788,41811968
1095422846,1672618843,100493,17314323388,7434215335,1126074385,22,0,420722789,41615360
1017681878,1546594898,86053,16161325038,7045074123,1097061329,13,0,420792285,41484288
998137870,1525525152,84821,15280133912,6249647031,837842423,0,0,420810852,41549824
942354638,1421417918,76650,14516462000,6063168877,857945133,3,0,420774196,41615360
867495603,1312588676,72332,13804666102,5969401070,901713066,14,0,420322178,41615360
780946580,1183853337,63805,12618638921,5550339184,879678772,19,0,420317335,40435712
764262654,1163758901,62567,11727744078,4809513604,645961848,29,0,420379439,40173568
676410273,1047431779,55958,11838772782,5654186228,1024460910,19,0,420471394,40239104
603150924,892130563,50194,9620498619,4077899313,595807507,5,0,420609416,40239104
583244888,851856914,48627,9086603394,3733874899,505156919,0,0,420636568,40239104
530212204,765647923,45981,8620276055,3646156543,530016366,37,0,420527167,40239104
455454120,660560009,39253,7715833889,3347022351,515500711,17,0,420227619,40304640
385942253,553780355,32126,6806351514,3272089364,588913976,28,0,420352996,40239104
360810774,536342317,30458,5818799297,2501192273,372020147,23,2,420324786,40239104
274112019,419639860,22668,4588318589,2071167203,341548096,8,0,420187716,40239104
270702069,435305645,21895,4132438054,1724037865,246130889,0,0,420126716,40239104
186331337,291557739,16981,3545101802,1902060589,417634659,0,0,420184503,40239104
188532364,315161608,16066,2725866785,1230873791,207395268,3,0,420415175,40239104
106922850,181859426,10369,2575859146,1551677422,378176957,3,0,420283902,40239104
61288817,98007899,192580,996314589,536138813,117319125,1214,0,419949406,39845888
