l2miss,r1b2,LLC-load-misses,LLC-store-misses,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall-cycles,llc_occupancy
127258366,1859319138,8281577,547387,10102701355,8243893615,4491214422,1575,0,420943325,41811968
44710377,71488417,6130560,15944,19201766141,8234819946,1700679927,25761,0,420560836,41615360
93753086,922650349,8370233,663456,13097374386,8097492384,3419936496,1137,0,421497012,41680896
83480077,1089386441,4837290,12411,15869315680,8261207874,2669309648,27300,0,420502570,41615360
56322565,376332826,9455347,322909,14903121247,8106922913,2937641503,1079,0,421110839,41746432
119028584,1679686011,4316950,447326,13727799006,8239337450,3272532007,27020,0,420458863,41615360
46819589,564523,8827317,9011,17227917284,7972258759,1998823422,206,0,420256214,41615360
125790810,1883337015,6135122,529023,10452731973,8247824113,4457337419,15484,0,420451419,41615360
42962888,937912,7410879,7267,18466645348,8078473556,1701268686,13277,0,420508308,41615360
134756143,1973391253,8198366,709697,9595529874,8236086526,4649270590,10212,0,420223107,41615360
39098270,971827,6345647,5952,19810791760,8217545639,1427296830,22091,0,420322323,41549824
104260549,1312383543,8896793,538315,12164495597,8267678973,3814217791,933,0,421358773,41746432
66956151,673493755,5633267,11747,16834399799,8267327868,2404320329,29498,0,420479427,41484288
67677649,548245889,9283142,631249,14046839441,8108479675,3162762091,855,0,421141321,41811968
105702186,1455010236,4492615,12702,14465319834,8254549655,3095614621,26583,0,420570871,41615360
41462114,428155,10070179,5165,16948389538,8222143392,2345489772,301,0,420075169,41615360
128443628,1920551852,5328841,474367,11011739587,8238564421,4242557522,24453,0,420200309,41615360
43124642,616552,9224451,5355,18253677196,8252172467,1897223504,8115,0,420315042,41680896
132231451,1917221883,7366299,582782,9914863147,8166883969,4556538213,6536,0,420375822,41615360
41536730,927374,6343282,8934,19348229709,8131069039,1479830897,21198,0,420481496,41615360
116563195,1607001735,8269337,708929,11234188210,8220276576,4119299601,1541,0,420747478,41746432
58735752,345920180,5871304,17906,18548388851,8270612086,1924557328,28094,0,420358694,41615360
83808094,782286391,9384279,701574,13801084562,8173577868,3269760569,986,0,420773602,41746432
89682207,1267104408,5363966,13995,15503071985,8266955886,2762558816,26269,0,420311526,41615360
57134628,374057647,10576367,374035,15407561663,8274760268,2861573101,564,0,421334228,41746432
113115846,1588942022,4237995,126324,13777249829,8259648719,3286578602,28897,0,420521598,41615360
46864630,475205,8920120,8817,17393876336,8062909253,2056647097,226,0,420401648,41615360
133090090,1985939601,5497203,742943,10635123384,8087702059,4188296677,18038,0,420639455,41615360
41060841,809029,7875766,5087,17923355814,8150926462,1968180733,11459,0,420493405,41615360
128979630,1910992351,8322290,420803,9423145622,8256908805,4660410857,5434,0,420673681,41680896
42769450,24615015,5506409,11101,19307006990,8166238348,1616283546,26551,0,420371608,41615360
90642276,928611905,8862308,803263,12970072212,8211318626,3592097568,1168,0,421234588,41811968
88123432,1178933863,4450027,15165,16094332841,8266736712,2462406188,32533,0,420482491,41549824
54295889,313722069,8788085,212711,14371133495,7845450751,2848226734,567,0,421373293,41877504
114628420,1602830364,4184576,340360,13651443317,8238012883,3369448748,26532,0,420705747,41615360
43068227,450560,10194759,5049,16926167226,8257216312,2378330389,330,0,420460868,41615360
131615358,2026914269,6281636,577274,10194764064,8192971060,4359449376,15750,0,419996889,41615360
42260947,998502,7032736,5131,18186726060,8094229333,1825673525,14434,0,420778981,41615360
126492332,1809849404,7608993,619656,9993811656,8137354229,4445817351,2993,0,421043527,41746432
47129188,162530358,6192972,19103,18706927223,8254427799,1812586751,30376,0,420729930,41353216
82694899,768596781,9458656,493172,13272128894,8222164767,3499740547,909,0,420863890,41877504
87078155,1184540065,4145924,10970,15357310809,8236072874,2847810710,27454,0,420682999,41615360
50743572,240675319,9424900,73137,15243605340,8010308272,2627165029,825,0,421236918,41811968
119060675,1732590357,4006891,523645,13000083549,8246196886,3571723167,25364,0,420717138,41615360
45892098,548219,9488961,5285,17036392891,8248501819,2306321869,650,0,420335380,41615360
132069822,2014131433,6489813,764999,9618000471,8029051560,4371691494,10535,0,420483293,41615360
39821793,988886,7358339,5581,18522781560,8216140959,1848353718,14853,0,420437435,41680896
117533524,1664113393,8178164,529527,10580647183,8248104040,4288201511,3723,0,421074843,41811968
51281075,301235841,6109736,11398,17834240979,8261778334,2127675508,26231,0,420514517,41615360
80414827,699860173,8606442,810959,13677575177,8104542795,3290819489,1161,0,421026743,41746432
98776964,1344811743,4377718,16200,15381502579,8262034392,2819335486,27403,0,420255833,41615360
46069531,96622729,9286933,10899,15718893946,7943501320,2404982180,330,0,420894273,41877504
122989112,1828744231,4450765,457228,12158525114,8261722337,3932963831,24664,0,420408283,41615360
40771722,520243,9544697,5482,17066200113,8268038246,2371530429,2290,0,420682122,41615360
134076180,2112855215,7220180,636803,9411918420,8248708782,4457883210,12351,0,420317681,41549824
43248219,1121640,5282975,9743,18825113295,7935726212,1508606584,20746,0,420263653,41615360
111636371,1525551515,8016090,682534,11265643756,8209464260,4075753146,936,0,420707261,41746432
61115297,452633882,5890534,18065,17527271718,8263715521,2230497602,27960,0,420197970,41549824
68623471,594696234,9730917,551009,13736875023,8219208308,3363725185,962,0,421434778,41877504
98818998,1338860671,4333966,9973,14684353551,8260358139,3055441375,24747,0,420467189,41615360
41922562,4361971,9807176,6582,16744523613,8170475453,2350075689,556,0,420591079,41811968
129967900,2001871511,5122249,645575,11329488136,8257532726,4115020379,24286,0,420566163,41615360
42005509,538483,8988405,5053,17365339778,8204530884,2181349704,4895,0,420571527,41615360
130324532,1950890106,7445808,519637,9522071072,8195238023,4665972608,5080,0,420229510,41615360
41240527,1619360,5524954,8671,18915950592,8041543827,1564637724,22195,0,420247607,41615360
105770599,1349099956,8287495,603796,11790073120,8217923805,3929221136,878,0,421565453,41680896
66809618,666283593,5674007,12029,16919758996,8268581170,2373395785,24897,0,420273503,41615360
64137841,534706515,9376434,615082,13982818591,8137832308,3212145806,955,0,420904877,41746432
105888330,1437689365,4422686,12827,14478266205,8257782027,3119704131,26218,0,420593133,41615360
41088604,390967,10269580,5032,16841712894,8268748374,2424833810,225,0,420389088,41615360
131853120,2023928318,5324860,597499,10717943435,8207353367,4169379980,22411,0,420181461,41615360
40173548,742790,8866485,5396,17704499405,8263636985,2146711791,8643,0,420694302,41549824
130753294,1948418556,8172712,622483,9208068606,8248807363,4760324904,3858,0,420140500,41615360
39132255,1423931,5701157,7638,19143024704,8139062033,1551635737,23365,0,420461087,41680896
94634347,1044421622,8634388,627558,12517813396,8217668231,3756203665,866,0,421341333,41615360
75316171,907329021,5501018,13802,16205351631,8267672253,2616506115,25521,0,420680253,41549824
58148568,453469887,9927561,581862,14480116093,8246693722,3161951987,1014,0,420972545,41811968
112816868,1523061261,4346493,11061,14233559651,8216253466,3103492980,29541,0,420428568,41615360
44943137,537991,8950980,7941,16926722726,8023235381,2164609056,162,0,420090698,41615360
128500847,1877694051,5991293,646507,10912703427,8250258848,4366686292,17051,0,420601937,41615360
43675612,914776,6994622,10505,17774648272,7994834086,1863860553,11122,0,420515966,41615360
133190835,2005271150,8179045,658198,9494431337,8261333325,4654645291,2790,0,421125031,41615360
38480915,11992219,6471514,13912,19165789161,8275688390,1701599956,27063,0,420245499,41615360
88575453,944142402,8938003,594494,12728029817,8262692857,3718747246,1111,0,421204819,41680896
80207852,997974311,5280163,13622,15950671506,8266620340,2736781634,27620,0,420686390,41484288
55974801,359324761,9930114,321266,14713491085,8221380140,3045544859,779,0,421213730,41811968
111673868,1598939778,4098138,164277,13594921578,8254980278,3311891446,30603,0,420556472,41615360
46387466,528915,8017428,8384,16876290136,7836582370,2018262932,288,0,420485688,41615360
134180602,2027077065,5986267,681357,10712245873,8217539335,4273285069,17008,0,420418082,41615360
39602894,842437,8312526,5547,18066713976,8264464616,2027948897,15116,0,420378521,41615360
126985070,1894154343,8180675,564960,9814070317,8266848422,4589407175,1847,0,421206167,41877504
43918001,75906198,6052109,10350,18929431618,8240754568,1770452544,25407,0,420725739,41615360
87136476,794572834,8560436,591276,13055239030,8086465365,3406362947,1163,0,420944887,41811968
85839668,1188792846,5057910,15039,15333882174,8266258245,2874036950,22004,0,420666783,41615360
51521540,266212358,10176056,97966,15316640510,8278234156,2892301406,849,0,421466020,41811968
118531941,1731532523,4187258,493801,13139838739,8260126126,3504711229,29531,0,420500052,41549824
45633220,521960,8850434,8093,16923367246,8054544115,2195730793,368,0,420292804,41615360
132432703,2030372268,6620598,706807,9915096482,8182070320,4425251585,15050,0,420666308,41615360
40406492,886177,7321020,5616,18471405735,8201361684,1827636487,16924,0,420436688,41615360
112095635,1539047550,7239346,812059,10909675744,8069470798,3866378219,3833,0,420598737,41811968
32542398,493725752,1981237,34,893895552,1461247304,1078882962,4568,0,420664014,41353216
