l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall-cycles,llc_occupancy
116528638,942592037,77628734,5208717565,7968842926,4680690380,9538,0,420583214,1638400
157869197,2337102892,87439771,4184013140,8259383584,6497241272,2858,2,420745836,2686976
74965911,485524827,62858716,13221225058,8231570917,2818121970,5356,0,421128574,2555904
143170954,1721483183,80853725,4618050009,7977971929,5528232395,5277,0,421297657,2359296
139797083,1890544121,83371501,7209240562,8228733663,5407420430,3904,0,420909216,2359296
71815464,304514267,61269340,10484755928,7981761418,3066407504,13586,0,421167444,3211264
166408170,2415507242,86409127,4138573928,8259215063,6457429000,3063,0,420713717,2686976
96214534,1027762427,68650705,12692913239,8235161781,3542654449,4023,0,421408830,2097152
121122334,1017310198,78987562,5230635383,7977632494,4710861003,11367,0,421002881,2293760
116218692,1381474094,71422750,5452160423,8245750536,5484591722,5081,0,421018807,5636096
2081298,2517143,2386920,7490357350,8296603601,3003622474,6,0,420838808,2686976
1935514,2132480,2298209,7302657750,8294180905,3011091421,2,0,420862158,2424832
1897278,2158235,2326562,7331266015,8292626892,3005213407,22,0,420940403,2818048
1945266,2197425,2308374,7294624728,8299584913,3017357496,2,0,421076431,3932160
1931243,2027522,2233127,7193024186,8295511864,3025489081,0,0,420744038,2752512
2107998,2752105,2391433,7448222963,8298412754,3002885494,5,0,421037751,3735552
1932130,2065361,2225479,7116699401,8290175594,3051042323,24,0,421045103,3342336
1711265,1645139,2045465,6647314828,7748280158,2847902868,9,0,420423988,0
1673730,1784079,1999017,6301373873,7114744675,2580164575,34,0,420954368,0
1273922,1306876,1506905,4860298112,5735948879,2112986073,3,0,420774325,0
23632113,82399746,22800778,3086130371,4159296361,1860072668,2720,0,421220967,2686976
105220405,965612268,77706334,8849508859,8219313270,4279081080,13414,0,420914141,2686976
78481881,460349454,66171287,9273572357,8084729514,3470352625,11894,0,420026294,9764864
149013167,2342928813,84513690,4534874159,8096345571,6282840791,4579,0,420495559,2686976
62563762,136063281,59533352,12953546199,8259064728,2466752118,18298,0,420321464,4063232
166471665,2400782789,82257866,3948004870,7988357052,6242777876,3215,0,420659382,2686976
105391418,1129499950,72711676,11940516607,8233367664,3932439779,2948,0,420731070,2228224
112110382,891246272,75908175,5972331644,7980371523,4329489216,10319,0,420866368,2621440
155872408,2317859084,86197930,4195210806,8249415157,6476407093,3640,0,420670152,2555904
80923875,601334219,64470832,13126139391,8228770900,2886507965,5187,0,420958426,2752512
137677424,1481004923,81570726,4826596479,7969041797,5373490690,10281,0,420951376,2490368
148320289,2119449365,85495441,6005571585,8216885416,5683171964,3663,2,420730989,2359296
64348246,211513432,58744638,11491844339,7982037756,2709072727,9181,0,421289555,2818048
170533851,2483478976,86310452,4105669867,8244432772,6464619669,2743,0,420712414,2883584
99228608,1070370611,69979559,12807724852,8234989752,3637214746,6229,0,421109983,2555904
116979816,973080620,77981744,5188170380,7974542498,4687214477,9817,2,421069548,2555904
157939876,2349101404,87399935,4152071254,8241012201,6478917266,3242,0,420817380,2621440
73746892,456822004,63031205,13171630480,8229787269,2843958962,7977,0,420710321,2490368
140709322,1704197251,80243887,4533844837,7974391465,5578289617,7995,0,420933277,2818048
138583495,1866752199,83533178,7330815463,8229372269,5417881186,3308,0,420945506,2359296
75573604,334406773,61402836,10453445774,7980709622,2995263648,11146,0,420976445,2752512
164289526,2398155138,86264337,4148569467,8248732320,6452244801,2903,0,420669738,2752512
95594342,1021909732,68273193,12784431631,8228043787,3559640139,3571,0,420962728,2293760
120875994,985040661,78329318,5223639616,7974772992,4739890266,12404,0,420960965,2228224
159426735,2358046507,87965305,4146535067,8248520198,6506793615,3142,0,420824068,1966080
70471228,368810541,60846770,13363154784,8235306585,2608591422,8042,0,420979361,2490368
150142233,1898108161,80795670,4385288358,7971029321,5755359570,3933,0,421235411,2359296
131850283,1676257103,79542106,8634181009,8221975323,4950584859,3730,0,420855084,2752512
88285575,576272490,65794951,9121983445,7965722138,3368924529,9953,0,420752850,2293760
151928260,1847715564,95466937,4612127333,8231761967,6321326666,4370,0,420852038,2621440
9857510,97563657,6966478,7649466440,8292875625,3081348732,760,0,420878379,3211264
1958900,2341770,2364298,7414987076,8295265693,3000156011,2,0,420983867,2949120
