l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall-cycles,llc_occupancy,local_mem,remote_mem
18583406,70239,15772267,593933067,3264279448,2779333406,459835,0,419448370,2097152,1254948864,1114112
19627375,74091,16672744,628227265,3266284557,2754025374,485918,0,419585775,2097152,1314258944,0
18483242,71466,15675849,590383845,3264368317,2782120966,456730,0,419573105,2097152,1215889408,2490368
18145211,72486,15422995,580470480,3268234730,2795106368,450952,0,419697492,2097152,1209073664,2359296
17903158,73474,15179523,581069496,3269447010,2795450386,446980,0,419621921,2097152,1223557120,0
18050212,72054,15299529,588208496,3273496305,2793621627,452173,0,419463862,2097152,1215627264,0
18042507,69334,15308367,588043001,3267701289,2787779971,454740,0,419564424,2097152,1211891712,1048576
17557051,74763,14909192,580729450,3271468686,2797049973,444316,0,419565328,2097152,1179123712,655360
17478537,83678,14799177,593797023,3285950543,2801642487,448849,0,419542568,2097152,1178402816,0
17505554,81745,14820394,594500171,3283007438,2798008556,448920,0,419875729,2097152,1197670400,1179648
17331495,71189,14677042,589086467,3283463565,2804485561,444978,0,419571651,2097152,1188757504,0
17508492,78953,14834374,595586371,3281454089,2796513185,450698,0,419555673,2097152,1181876224,655360
18810651,75574,15965453,641055422,3280477639,2757880382,485127,0,419926561,2097152,1285029888,0
19315788,78597,16357146,656182280,3283294273,2748825547,495380,0,419543229,2097152,1313800192,4128768
18021958,82835,15251881,612467890,3285667850,2786104061,462188,0,419513510,2097152,1202782208,0
17248435,82995,14626153,587305232,3282273960,2804642276,443103,0,419836512,2097152,1183449088,4194304
17080650,80618,14446996,579430686,3279159167,2806492424,437708,0,419531351,2097152,1172570112,0
17133888,80912,14505571,582539390,3283508676,2808757133,441687,0,419559120,2097152,1168769024,0
17361274,92603,14702664,589999482,3287418961,2806327314,447249,0,419985609,2097152,1183252480,4653056
17118879,78559,14472325,580181198,3283645074,2809905796,439965,0,419474922,2097152,1175912448,0
17656902,75312,15024737,589814089,3239863893,2759595306,446321,0,419730182,2097152,1200291840,0
18705042,76165,15856486,623116393,3279680298,2773799688,474653,0,419549739,2097152,1267204096,0
17684144,74643,15013375,581631987,3275765318,2802333433,447047,0,419664133,2097152,1181351936,0
17807100,78356,15120595,582030690,3268974770,2795492731,446654,0,419488192,2097152,1209335808,1966080
17812339,76859,15119667,581734130,3270590196,2797362240,446413,0,419720331,2097152,1206517760,0
18276734,75680,15550894,597457482,3271453818,2785123911,457877,0,419720457,2097152,1235025920,0
20124738,69186,17135007,658406949,3272350613,2736250886,507555,0,419589644,2097152,1334902784,0
19622691,72070,16651447,641135433,3270150318,2747925585,492750,0,419526236,2097152,1320288256,1376256
18178632,70140,15389037,591618066,3272145018,2790618333,455035,0,419611008,2097152,1213202432,1900544
18216617,70586,15446054,592820966,3274145920,2790454265,455031,0,419549016,2097152,1230700544,0
17786573,66218,15106219,580466344,3273155572,2799484603,446717,0,419802576,2097152,1206976512,0
17850512,71702,15146934,582410787,3278842536,2804058993,447485,0,419661427,2097152,1186922496,2359296
17803913,64934,15106981,581558192,3270291601,2798377329,445972,0,419576961,2097152,1196490752,4849664
18166792,75723,15432344,592264561,3273511993,2790827594,453440,0,419731519,2097152,1208287232,0
17840995,74556,15108384,581443968,3271836995,2797969938,446223,0,419395100,2097152,1211039744,3407872
17957285,71376,15241001,585507754,3269799049,2793127601,450312,0,419736879,2097152,1217331200,0
17779489,67335,15103078,580983083,3270304444,2797108174,446085,0,419866125,2097152,1193213952,0
12873457,50304,11109228,391788535,2294329728,1972350273,295036,0,419237196,2097152,849870848,0
3306716,8,3307765,31139155,417223529,389140907,0,0,419575259,2097152,242221056,0
3302662,0,3299499,31027929,417317124,389265696,0,0,419556978,2097152,244973568,0
3316401,0,3305472,31069502,417375953,389354359,0,0,419726088,2097152,239403008,0
3321170,15,3315437,31142408,417379912,389309677,0,0,419753993,2097152,248774656,1179648
3295121,0,3286204,30858587,417203423,389385639,0,0,419133834,2097152,244252672,0
3292213,0,3279126,30805087,417226940,389445405,0,0,419605909,2097152,235405312,0
3298064,0,3277204,30802553,417187194,389502825,0,0,419371565,2097152,246087680,262144
3309967,0,3294616,30947476,417353544,389469384,0,0,419435598,2097152,245694464,131072
3292785,0,3277456,30814135,417397869,389635631,0,0,419510627,2097152,243990528,196608
3288287,0,3268298,30756651,417328859,389560817,0,0,419699816,2097152,241172480,0
3317204,0,3297334,31019015,417370570,389409402,0,0,419402072,2097152,248512512,262144
3287415,0,3266753,30754215,417238857,389515721,0,0,419416988,2097152,245497856,327680
3306188,0,3287094,30913312,417302981,389408936,0,0,419351449,2097152,248184832,65536
3299458,0,3276457,30748491,417336326,389685395,0,0,419803979,2097152,239927296,0
3297202,0,3273844,30684582,417392007,389649906,0,0,419318403,2097152,232456192,983040
3345895,0,3315632,31059248,417257771,389189689,0,0,419568135,2097152,237502464,0
3307003,35,3278800,30681843,417144625,389486256,0,0,419366577,2097152,236519424,0
3318512,0,3286059,30681472,417285624,389543215,0,0,419385729,2097152,236191744,1966080
3329131,0,3292356,30708254,417273336,389588919,0,0,419704058,2097152,247529472,0
3332387,0,3295513,30722525,417346768,389571224,0,0,419505964,2097152,244908032,720896
3365713,13,3324550,30924310,417418152,389461197,0,0,419481663,2097152,242679808,0
3338775,16,3295434,30651858,417332578,389651315,0,0,419744047,2097152,241434624,327680
3304619,85,3359228,31949679,417331099,388746185,0,0,419434058,2097152,249561088,720896
3284106,6,3334572,31692407,417343872,388908155,0,0,419610889,2097152,254083072,0
3324617,0,3282298,31685675,417248610,388791309,0,0,419679048,2097152,239796224,917504
3312691,0,3284336,31433450,417370174,389104673,0,0,419157694,2097152,245170176,0
3178983,4673,3193340,98896670,417131952,344500485,0,0,419615103,2097152,247726080,262144
2984015,128,2749037,107204895,417426499,340182968,0,0,419420433,2097152,198901760,0
3251687,80016,3408264,102117870,417446550,342504121,0,0,419379380,2097152,255393792,3866624
5586841,62753,5531661,30691097,417387281,389786414,0,0,419621085,2097152,438960128,0
5325065,891,5136729,27417363,417355965,391407797,0,0,419558916,2097152,409010176,1048576
5360556,1529577,5372605,26044750,417250508,393135927,0,0,419516858,2097152,406847488,2621440
5052920,2027912,4581217,56060640,417295499,379919111,0,0,419328702,2097152,349110272,0
3239493,708,2973121,92842281,417715069,359844304,0,0,419437052,2097152,220332032,327680
3259509,780,2982799,93158214,417522504,359621787,0,0,419538624,2097152,231145472,0
3257873,388,2881671,93300844,417520165,359860155,0,0,419366171,2097152,217186304,983040
3257110,557,2936161,93760216,417685098,360179239,0,0,419463751,2097152,222887936,0
3285542,633,3008209,95613164,417509682,359912204,0,0,419370305,2097152,224002048,262144
2688485,10265755,2200795,54983457,218079699,176968007,0,0,419485533,1638400,176095232,0
