l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall_cycles,llc_size,local_mem,remote_mem
615556311,993943030,155832329,21511620396,7908220294,1250757215,18523,0,420355711,41943040,3502768128,29229056
636309860,1041780151,157362864,21837245931,7930794680,1204021132,13450,0,420186291,41943040,3398631424,4718592
596401162,724651601,160907127,22240337043,8266854984,1219527793,16444,0,420382767,41943040,3340042240,13434880
240811343,1689947897,94566703,9103501864,7985447452,4664139149,6051,0,420607833,41943040,6931742720,57147392
421526853,1564989487,122544026,14410045798,8234651040,3446638658,12545,2,420221997,41943040,5827854336,0
609826580,1002147128,156276627,21515989992,7895788452,1238543915,19545,0,420231132,41943040,3530358784,0
662014803,1094714515,163559787,22675784631,8169759796,1208131830,14127,0,420529680,41943040,3565486080,6946816
576486985,714549520,154059161,21373754281,7986674946,1205708712,15002,0,420156488,41943040,3197960192,8585216
335863659,1418786629,109084629,12154035776,7988827955,3765833631,8979,0,420661330,41943040,5965873152,57540608
317960621,1758718539,105811603,11105984513,8247110432,4346070266,10082,0,420382813,41943040,6750142464,0
602853465,982383045,154289134,21204975303,7885867620,1282675783,20602,0,420447605,41943040,3571318784,0
664330617,1091917006,164274295,22761585571,8182161908,1209338630,14000,0,420291345,41877504,3565813760,6029312
583927906,790660507,153649556,21300672586,7900964207,1208867227,15001,0,420514347,41943040,3215589376,4456448
427699506,1126243850,127137810,15897602123,7997117196,2764867898,11532,0,420413532,41943040,4879417344,57344000
213774538,1973927634,88547881,7481219482,8258639474,5381334298,4891,0,420256879,41943040,7762739200,0
637414038,1044216748,163040824,22469229430,8204622560,1238325429,21460,0,420411485,41943040,3671064576,16973824
626841037,1028221107,155760510,21644861865,7855537030,1199956895,14346,0,420433897,41943040,3409182720,11337728
596121118,857252522,153931407,21380128060,7885423627,1203221642,14317,0,420422186,41943040,3243311104,4259840
521662457,849094003,143808795,19333925027,7993717766,1756301702,15161,0,420621033,41943040,3818782720,45547520
109911741,2197322012,70646032,3801505286,8272776769,6395595620,905,0,420210918,41943040,8746500096,0
639285942,1052525888,163548044,22555447582,8202683601,1206530051,21140,0,420440115,41943040,3722838016,24051712
628140549,1017337592,156281509,21717881654,7942766031,1230001373,15904,0,420327166,41943040,3469279232,0
614709165,931531950,155849206,21586078016,7914373449,1198572644,14418,0,420483680,41943040,3328704512,10092544
594744819,733234851,160063912,22134440551,8274448113,1253712796,16108,0,420466992,41943040,3302686720,196608
125106552,2045467722,69947626,4190983177,7995822502,6015084975,1746,0,420509643,41943040,8344240128,69140480
548924671,1253896240,147615714,19282395779,8207226394,2110791755,18536,2,420388173,41877504,4614586368,0
619174224,1001506677,155815880,21559971407,7905166335,1236359727,17322,0,420155814,41943040,3461545984,29032448
621230778,994199916,155072412,21533894541,7845026730,1197784955,13642,0,420413360,41943040,3345678336,4915200
594595925,728757785,160093914,22139004508,8265700730,1245982272,16675,0,420171469,41943040,3314548736,8847360
218488548,1756103527,87993987,7833681293,7992321965,5048887093,4202,0,420808182,41943040,7275413504,53936128
446915096,1482719813,128605797,15629979848,8225951466,3095334563,14294,2,420279150,41943040,5519114240,0
614621688,989745604,156111781,21511206851,7894046964,1245013973,18486,0,420225269,41943040,3545563136,22937600
660767834,1094064207,163290344,22622137180,8152905373,1205411608,14331,0,420463858,41943040,3554738176,0
574981227,714018461,154944897,21450088415,7997937699,1220957406,15196,0,420261408,41943040,3192127488,19136512
309449921,1496670400,102547123,10963521229,7954035794,4092227116,7614,0,420571533,41943040,6279462912,64618496
342022200,1684453223,111894381,12300789598,8239081749,4028229520,10014,0,420250092,41943040,6413615104,0
