l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,llc_occupancy,wall-cycles
4333810,4689652,2606638,652720373,419544007,149343712,43,348,31209000.56,420489747
4333271,4688043,2605886,652740831,419544029,149332902,43,348,31208452.29,420389265
4332668,4686518,2605073,652776074,419543834,149315757,43,348,31208018.95,420779751
4334655,4694476,2606191,652761569,419543914,149309576,43,348,31207906.22,420239331
4333538,4692299,2605795,652579176,419543894,149371230,43,348,31208022.21,420402576
4332808,4690123,2605445,652484670,419543902,149385335,43,348,31208115.24,420508746
4331995,4687957,2604953,652395336,419543931,149409196,43,348,31208048.30,420380082
4331096,4685783,2604422,652303417,419543935,149432643,43,348,31208004.25,420664464
4331277,4684449,2604809,652368021,419543985,149409386,43,348,31208119.98,420607077
4332855,4684672,2606031,652377281,419544056,149392458,43,348,31208235.60,420247182
4335596,4688515,2607954,652368691,419544067,149367954,43,348,31208168.73,420660627
4334777,4686773,2607319,652413855,419544102,149352058,43,348,31208033.56,420128634
4334362,4686134,2607365,652400320,419544106,149354057,43,348,31208149.06,420677274
4334486,4688531,2607768,652412609,419544157,149338920,43,348,31208241.68,420423561
4334462,4691343,2607684,652440588,419544208,149323183,43,348,31208356.98,420374943
4334318,4693316,2607827,652372472,419544240,149353444,43,348,31208472.17,420500898
4333343,4691146,2607578,652316492,419544274,149367275,43,348,31208337.17,420389382
4332408,4688978,2607337,652260628,419544304,149383314,43,348,31208452.26,420483366
4332460,4691538,2607209,652244359,419544355,149384439,43,348,31208567.25,420710454
4331805,4689652,2606670,652243138,419544394,149384235,43,348,31208682.12,420524883
4331019,4687952,2606074,652227470,419544383,149386443,43,347,31208796.90,420171678
4330993,4687235,2605273,652263089,419544415,149373456,43,348,31208707.43,420481083
4330395,4685689,2604447,652301938,419544469,149356770,43,347,31208799.41,420400023
4332013,4692435,2605480,652272045,419544440,149355080,43,347,31208913.97,420422424
4331091,4690276,2604929,652177596,419543330,149380891,43,347,31208779.27,420504684
4330283,4688150,2604445,652093699,419543369,149402709,43,347,31208803.17,420641121
4329282,4686013,2604057,651917450,419543424,149462767,43,348,31208238.67,420281859
