l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall-cycles,llc_occupancy
328239318,4714814,61864911,3065660352,8266246837,6367229228,205616,0,420727397,2162688
328101191,4794064,61790112,3069056496,8271730018,6371546511,206489,0,420918772,2228224
328212939,4521069,61839218,3067238199,8264978347,6363234498,193971,0,420671193,2490368
328412364,4660514,61814096,3064059199,8264010201,6364673265,199592,0,420735748,2031616
328124596,4947158,61808214,3067709205,8270990222,6373065905,193036,0,420957620,2162688
328390163,4762579,61855039,3072047458,8273236943,6375594877,202016,0,420964313,2162688
328542618,4921602,61869773,3064626116,8269992094,6365886303,208494,0,420995234,2097152
328243712,4566783,61816745,3062484625,8263733999,6365160742,203118,0,420762672,2031616
328208372,4693279,61839696,3069451639,8269958169,6369926133,191791,0,420761616,2031616
328216400,4842426,61758585,3070554493,8268758322,6369558993,185619,0,420936452,2097152
328479253,4626869,61818338,3067291902,8270305473,6371491199,218047,0,420853136,2424832
328091744,4948261,61811383,3062603962,8263461685,6363469263,201637,0,420774103,2490368
328081704,4954542,61815128,3068313015,8268523560,6367762976,194027,0,420730373,2490368
328163416,4707408,61796977,3063099707,8266389024,6366070688,198744,0,420734596,2621440
328043691,4484981,61807313,3068159273,8265316910,6369157890,201088,0,420714294,2686976
327522669,4958514,61666552,3067216779,8265530739,6365020149,191898,0,420739331,2490368
328382574,4757569,61821339,3069086029,8270845670,6371905007,203285,0,420937201,2490368
328578996,4617401,61857382,3066124443,8264784517,6362054205,212137,0,420739126,2555904
328098522,4893199,61823751,3062424993,8267981887,6367809002,189522,0,420855260,2490368
324961085,4413041,61196496,3063358909,8239605751,6342511700,172734,0,420780363,1835008
327979419,4716272,62022101,3071744552,8252314543,6348048329,203100,0,420866461,2031616
328086714,4902299,61821783,3062943443,8266258200,6368198696,203553,0,420907347,2031616
328581604,5068890,61810604,3067361610,8265150875,6364756134,181880,0,420662754,2097152
328211339,4755541,61822858,3071029197,8267615258,6369241678,198846,0,420962031,2162688
328311965,4818792,61848766,3066455671,8269544438,6368574506,208393,0,420936096,2031616
328541758,5170765,61865060,3066471227,8268031665,6368282566,197641,0,421074968,1966080
328424765,4699696,61864100,3066696848,8269181111,6366700671,202155,0,420749893,2424832
328444341,4613806,61848534,3072306624,8268295577,6368733510,196101,0,420943947,2293760
328398669,4883703,61835339,3065090368,8266816398,6368564016,200063,0,420801412,1835008
328343510,4920060,61833236,3069541697,8265398584,6365113362,201549,0,420755512,2097152
328476783,4857656,61817976,3066022514,8269569285,6368910866,204669,0,421050808,2162688
328338138,4631027,61869430,3064480681,8268460725,6366634526,195571,0,420899142,1966080
328208578,4839241,61849630,3069467432,8266172876,6368584709,192244,0,420812822,2228224
328390526,4944667,61813868,3069294077,8267182130,6367371886,197271,0,420813127,2424832
328217358,4280869,61829948,3068180020,8266540381,6364236904,212847,0,420879173,2490368
328151399,4788908,61794630,3059631633,8264916878,6364401274,207729,0,420785096,2097152
328398667,5037779,61802970,3066002403,8267768450,6369282587,186060,0,420906452,2228224
328311088,4664734,61882167,3072068156,8270124474,6369548652,194917,0,420877752,2097152
328333309,4576616,61859294,3066277885,8267200409,6368320974,204571,0,420885428,2293760
328057004,4779375,61778289,3066772539,8269273801,6370000293,208697,0,421051429,2228224
328194908,4816212,61836788,3065949603,8267042517,6364191105,193575,0,420806587,2621440
328589972,4797344,61848247,3066618368,8269897544,6369962655,196729,0,420972812,2359296
328581728,4817361,61884200,3068201391,8269302445,6369396194,197772,0,420935215,2162688
328315565,4821579,61837492,3069306234,8265348743,6368327020,198928,0,420851185,2162688
328107796,4892280,61794104,3064192249,8268771359,6366319995,203492,0,420956736,2424832
328255404,4369736,61848199,3066412054,8270365905,6369101798,205738,0,420955180,2555904
327981816,4713769,61814112,3065145236,8270205057,6370118897,198055,0,420973978,2621440
328310504,4785257,61765809,3066445401,8263744790,6365933071,184767,0,420811514,2555904
328321825,4737841,61807537,3071661252,8266365991,6366876095,200550,0,420820972,2359296
328115683,4452754,61857713,3065745909,8269556335,6367332716,208580,0,420912480,2555904
328197789,4943994,61808059,3063567834,8263411919,6365814178,198115,0,420773148,2490368
328213502,4616973,61825110,3064712551,8268092434,6366701461,199611,0,420936572,2490368
328253344,4512828,61846948,3071717674,8265827198,6367535631,195402,0,420890966,2228224
